Run time, Error, Target angle
26915, 2.75625, -5.777291
27035, 2.460938, -2.832334
27158, 0.5414063, -2.256999
27277, 0.4429688, -1.733973
27395, 1.624219, 0.2610755
27519, 2.3625, 3.127058
27639, 2.411719, 6.024971
27759, -0.590625, 5.20005
27880, -1.279687, 3.630275
28000, 0.196875, 3.921668
28119, 1.96875, 6.357407
28239, 3.642188, 10.79798
28361, 3.789844, 15.35591
28489, 2.017969, 17.71337
28618, -2.805469, 14.16699
28739, -2.214844, 11.52099
28864, 0.39375, 12.09229
28993, 3.396094, 16.28295
29118, 4.725, 22.00983
29245, 1.919531, 24.21342
29377, -1.378125, 22.4353
29508, -3.199219, 18.52359
29634, -2.165625, 15.9591
29759, 4.035937, 21.03749
29889, 5.414063, 27.59743
30019, 2.313281, 30.26462
30152, -3.445313, 25.91834
30280, -2.264062, 23.2325
30411, 0.196875, 23.55908
30538, 2.264062, 26.35726
30662, 2.657813, 29.56646
30787, 1.624219, 31.47756
30910, 0.04921875, 31.47465
31040, -1.328906, 29.82644
31163, -1.18125, 28.41133
31285, -0.8859375, 27.35971
31410, -0.590625, 26.66275
31534, 0.7875, 27.66109
31656, 1.328906, 29.27969
31782, 1.18125, 30.6931
31913, 0.0984375, 30.77174
32044, -1.525781, 28.88053
32171, -1.919531, 26.55882
32299, -2.264062, 23.8282
32428, -0.2953125, 23.54439
32554, 0.3445313, 23.98611
32681, -0.2460938, 23.67073
32813, -0.984375, 22.46197
32938, -1.821094, 20.24354
33066, -1.525781, 18.42153
33193, -0.196875, 18.23504
33323, 1.279687, 19.82746
33448, 0.4429688, 20.33096
33570, -0.6398437, 19.5201
33699, -2.017969, 17.04533
33825, -3.494531, 12.79405
33953, -3.592969, 8.475483
34075, -2.214844, 5.870671
34194, 2.953125, 9.621275
34311, 2.214844, 12.26285
34438, -0.196875, 11.93629
34565, -3.445313, 7.676241
34692, -4.971094, 1.64699
34812, -2.854688, -1.699292
34928, -0.6890625, -2.43446
35045, 1.722656, -0.2641053
35163, 0.1476563, -0.1429209
35281, -1.378125, -1.860271
35401, -2.75625, -5.226033
35517, -3.789844, -9.818913
35638, -2.116406, -12.29601
35758, 0.6398437, -11.41747
35878, 0.984375, -10.21587
35998, -0.04921875, -10.31406
36119, -1.525781, -12.20513
36240, -3.002344, -15.8689
36364, -3.986719, -20.69394
36486, 0.2460938, -20.2395
36616, 3.15, -16.34424
36741, 2.067187, -13.89744
36862, -2.411719, -16.96725
36982, -4.823438, -22.85973
37111, -4.035937, -27.68016
37238, 0.984375, -26.31018
37371, 2.264062, -23.53726
37496, 1.427344, -21.85256
37622, -1.132031, -23.30747
37747, -2.460938, -26.31635
37873, -2.805469, -29.6992
37997, -0.4921875, -30.20381
38120, 1.18125, -28.71666
38244, 0.984375, -27.53867
38369, 0.8367188, -26.54035
38494, 0.4921875, -25.96303
38619, -1.033594, -27.26108
38745, -0.9351563, -28.38302
38871, -0.7382813, -29.2616
39000, -0.0984375, -29.35576
39131, 0.5414063, -28.68168
39264, 0.9351563, -27.54415
39389, 1.427344, -25.81205
39516, 1.870313, -23.55
39648, 1.18125, -22.15611
39777, 1.033594, -20.92251
39908, 0.2460938, -20.65613
40034, 0.196875, -20.4234
40162, 1.132031, -19.03078
40289, 2.017969, -16.57412
40421, 1.919531, -14.27219
40549, 0.9351563, -13.1863
40670, 0.8367188, -12.18829
40794, 1.082813, -10.87996
40918, 0.6890625, -10.06746
41042, 0.9351563, -8.936814
41162, 0.984375, -7.753115
41284, 2.165625, -5.108414
41403, 2.017969, -2.689786
41521, 1.082813, -1.427425
41645, 1.132031, -0.06935418
41770, 2.017969, 2.385755
41889, 1.96875, 4.74842
42009, 0.7875, 5.647272
42127, -1.279687, 4.027342
42247, 0.3445313, 4.499463
42369, 1.624219, 6.501353
42486, 3.002344, 10.16267
42609, 3.740625, 14.68317
42735, 2.707031, 17.89491
42862, -2.805469, 14.32195
42985, -3.051562, 10.63831
43110, -0.2953125, 10.38706
43234, 5.414063, 17.10481
43364, 6.201563, 24.58827
43490, 0.6890625, 25.21186
43619, -5.561719, 18.29952
43751, -4.478907, 12.95015
43878, 3.445313, 17.37743
44008, 5.069531, 23.53663
44137, 3.592969, 27.79869
44262, -0.1476563, 27.47787
44388, -1.821094, 25.22157
44518, -1.279687, 23.70147
44645, -0.04921875, 23.68891
44780, 1.279687, 25.27394
44903, 1.722656, 27.36105
45027, 1.919531, 29.67308
45153, 1.033594, 30.88059
45280, 0.196875, 31.08391
45406, -0.4921875, 30.46581
45527, -0.39375, 29.99543
45658, -0.39375, 29.52305
45791, -0.39375, 29.05056
45922, -0.4921875, 28.45637
46048, -0.6890625, 27.62199
46180, -0.8859375, 26.5514
46305, 0.2460938, 26.88884
46432, -0.04921875, 26.82126
46557, -0.4429688, 26.27449
46689, -0.984375, 25.07303
46822, -1.525781, 23.22175
46953, -1.230469, 21.75465
47082, -0.04921875, 21.73958
47213, 0.1476563, 21.92631
47339, -0.6890625, 21.06877
47465, -1.575, 19.14388
47591, -1.771875, 17.0082
47716, -0.1476563, 16.89199
47842, 0.4921875, 17.50992
47966, -0.590625, 16.76148
48089, -1.771875, 14.58808
48215, -3.100781, 10.81474
48344, -3.592969, 6.482008
48470, -0.5414063, 5.944129
48590, 2.953125, 9.632513
48710, 1.476563, 11.35569
48832, -1.771875, 9.10245
48957, -3.691406, 4.592372
49078, -5.020312, -1.488489
49194, -0.8367188, -2.327427
49309, 2.214844, 0.4640753
49428, 0.8859375, 1.483243
49543, -1.378125, -0.2661964
49660, -4.232813, -5.465892
49775, -5.561719, -12.20128
49896, 0.1476563, -11.80651
50019, 3.9375, -6.923594
50143, 2.510156, -3.955966
