Run time, Error, Target angle
18595, 6.939844, -15.42832
18733, 7.48125, -13.91298
18933, 7.038281, -12.51524
19061, 7.136719, -11.08486
19254, 6.447657, -9.812268
19386, 6.546094, -8.500478
19571, 6.595312, -7.180034
19693, 6.742969, -5.825675
19813, 7.333593, -4.3357
19996, 6.939844, -2.957072
20118, 7.530469, -1.428654
20303, 7.48125, 0.06724083
20424, 8.268749, 1.751502
20612, 7.0875, 3.140247
20738, 6.939844, 4.520943
20924, 5.807813, 5.653025
21050, 6.447657, 6.964687
21239, 6.201563, 8.199674
21368, 6.201563, 9.439674
21556, 6.3, 10.70217
21678, 6.201563, 11.93888
21873, 5.020312, 12.9137
21996, 6.890625, 14.36146
22187, 5.709375, 15.47629
22313, 5.758594, 16.62824
22503, 5.857031, 17.80213
22632, 6.496875, 19.12501
22822, 5.5125, 20.20347
22945, 5.561719, 21.31623
23136, 4.675781, 22.22925
23261, 3.691406, 22.9289
23452, 2.854688, 23.47738
23582, 2.657813, 24.00051
23769, 3.100781, 24.63168
23899, 3.051562, 25.24085
24088, 2.854688, 25.80672
24212, 2.805469, 26.36565
24406, 2.3625, 26.82705
24531, 2.313281, 27.28719
24718, 2.214844, 27.72754
24847, 2.264062, 28.182
25038, 2.067187, 28.59053
25171, 1.575, 28.8878
25364, 1.328906, 29.14675
25491, 1.18125, 29.37717
25679, 0.4921875, 29.4577
25810, 0.3445313, 29.52027
26002, -0.196875, 29.4671
26128, -0.4921875, 29.35682
26317, -0.9351563, 29.15807
26442, -1.378125, 28.86521
26635, -1.919531, 28.46715
26760, -2.214844, 28.01214
26949, -2.805469, 27.43564
27080, -3.15, 26.79227
27275, -3.888281, 25.99599
27406, -4.528125, 25.06628
27594, -5.561719, 23.92658
27721, -6.250781, 22.64929
27920, -6.595312, 21.32081
28046, -7.185938, 19.86119
28239, -7.038281, 18.45631
28370, -6.841406, 17.09533
28560, -5.217188, 16.09321
28686, -5.660156, 14.9471
28875, -6.152344, 13.70363
29004, -6.742969, 12.33256
29192, -7.185938, 10.88315
29315, -6.742969, 9.550732
29505, -5.167969, 8.55757
29629, -5.364843, 7.479579
29814, -5.857031, 6.295279
29942, -6.398438, 4.994772
30131, -6.939844, 3.592218
30255, -7.48125, 2.074735
30441, -6.989062, 0.6888008
30562, -7.825781, -0.908064
30746, -6.250781, -2.11851
30867, -6.004687, -3.307456
31049, -5.709375, -4.441099
31171, -6.349218, -5.735243
31357, -6.152344, -6.961654
31477, -6.792188, -8.344842
31670, -6.447657, -9.626743
31798, -6.398438, -10.90417
31989, -6.053906, -12.10625
32116, -6.3, -13.37492
32310, -5.660156, -14.49145
32435, -6.447657, -15.80967
32620, -6.053906, -17.01143
32743, -4.823438, -17.92859
32939, -3.9375, -18.69263
33069, -4.232813, -19.54855
33265, -4.33125, -20.41757
33456, -4.675781, -21.3615
33585, -5.069531, -22.39029
33714, -4.380468, -23.24191
33901, -3.986719, -24.02822
34026, -4.085156, -24.84829
34215, -3.396094, -25.51005
34343, -3.051562, -26.10667
34535, -3.051562, -26.71644
34662, -2.805469, -27.26838
34855, -2.116406, -27.67424
34988, -2.116406, -28.09653
35181, -1.96875, -28.48657
35314, -1.476563, -28.76434
35446, -1.033594, -28.95412
35636, -0.7382813, -29.09367
35768, -0.590625, -29.20606
35960, -0.1476563, -29.22429
36088, 0.196875, -29.17158
36281, 0.6890625, -29.02093
36407, 1.082813, -28.78891
36602, 1.673438, -28.43907
36733, 2.067187, -28.01059
36924, 2.953125, -27.39722
37053, 3.54375, -26.66541
37248, 4.380468, -25.76791
37375, 4.429688, -24.87889
37569, 4.872656, -23.89327
37700, 5.5125, -22.76694
37897, 5.463282, -21.67455
38033, 6.004687, -20.45483
38234, 6.3, -19.18705
38366, 6.841406, -17.79898
38561, 7.038281, -16.3857
38698, 7.284375, -14.92003
38891, 8.121094, -13.27464
39029, 7.776563, -11.72998
39217, 6.447657, -10.47478
39351, 6.792188, -9.106065
39539, 6.742969, -7.758309
39669, 7.382813, -6.258605
39854, 7.038281, -4.858881
39979, 7.382813, -3.369743
40168, 7.628906, -1.837206
40293, 8.268749, -0.15899
40483, 7.776563, 1.384874
40610, 8.022655, 2.997848
40798, 6.546094, 4.269734
40921, 6.595312, 5.588408
41108, 6.053906, 6.785288
41233, 6.447657, 8.08869
41424, 6.447657, 9.378776
41550, 6.496875, 10.68002
41679, 6.201563, 11.90958
41873, 5.020312, 12.88398
42000, 6.496875, 14.23592
42190, 6.841406, 15.61507
42316, 5.758594, 16.72731
42506, 5.857031, 17.89962
42633, 6.644531, 19.25776
42826, 5.217188, 20.26684
42951, 5.5125, 21.37839
43145, 4.921875, 22.34856
43270, 4.085156, 23.13328
43459, 2.510156, 23.59402
43583, 2.3625, 24.05844
43773, 2.608594, 24.58608
43896, 2.707031, 25.13157
44082, 2.510156, 25.62867
44204, 2.657813, 26.16557
44392, 2.559375, 26.67515
44517, 2.411719, 27.15176
44711, 2.460938, 27.64494
44837, 2.264062, 28.09046
45029, 2.017969, 28.48758
45161, 1.575, 28.78638
45350, 1.525781, 29.08964
45475, 1.378125, 29.35964
45599, 0.590625, 29.44735
45789, 0.2953125, 29.49778
45912, 0.04921875, 29.4977
46099, -0.4921875, 29.38497
46226, -0.7382813, 29.22728
46415, -1.230469, 28.96829
46542, -1.624219, 28.62821
46736, -2.165625, 28.18108
46867, -2.510156, 27.66575
47058, -3.100781, 27.03022
47189, -3.445313, 26.32798
47378, -4.282031, 25.44969
47506, -5.11875, 24.39389
47699, -5.364843, 23.31353
47832, -5.857031, 22.12437
48028, -6.742969, 20.75337
48160, -7.530469, 19.21765
48353, -7.530469, 17.71039
48483, -6.69375, 16.40189
48676, -5.610937, 15.30785
48806, -5.758594, 14.15243
48998, -6.496875, 12.83444
49124, -7.185938, 11.37023
49311, -7.0875, 9.954142
49440, -7.038281, 8.548365
49627, -5.266406, 7.540837
49747, -5.758594, 6.372732
49940, -6.3, 5.098682
50066, -6.890625, 3.697677
50250, -7.284375, 2.229597
50373, -7.727344, 0.6663997
50562, -6.595312, -0.6246412
50683, -6.939844, -2.024239
50870, -5.217188, -3.024194
50991, -5.758594, -4.194365
51179, -6.250781, -5.457761
51304, -6.3, -6.720424
51489, -6.742969, -8.080606
51614, -6.989062, -9.488293
51805, -6.004687, -10.66489
51934, -6.398438, -11.95753
52126, -6.103125, -13.17126
52253, -5.758594, -14.3099
52450, -5.167969, -15.32858
52572, -6.201563, -16.60805
52761, -4.725, -17.51714
52887, -4.971094, -18.51836
53084, -4.085156, -19.31405
53206, -4.380468, -20.2002
53400, -4.380468, -21.07669
53525, -4.577344, -21.99964
53650, -4.528125, -22.90388
53847, -4.282031, -23.75422
53980, -3.888281, -24.51747
54170, -3.051562, -25.10607
54298, -3.002344, -25.70348
54490, -2.75625, -26.24846
54622, -2.707031, -26.78775
54813, -2.411719, -27.26255
54943, -2.214844, -27.69794
55134, -1.919531, -28.07417
55264, -1.870313, -28.446
55455, -1.18125, -28.66484
55584, -0.984375, -28.85352
55780, -0.6890625, -28.98374
55908, -0.39375, -29.05118
56102, 0.4921875, -28.93048
56234, 0.8367188, -28.74946
56424, 1.378125, -28.45961
56553, 1.821094, -28.07839
56747, 2.510156, -27.55872
56875, 3.002344, -26.93898
57061, 3.839063, -26.14892
57193, 3.740625, -25.40305
57384, 4.626562, -24.45556
57516, 4.577344, -23.54059
57707, 5.217188, -22.48109
57837, 5.610937, -21.34382
58029, 5.857031, -20.16562
58162, 6.053906, -18.94748
58356, 6.152344, -17.71428
58486, 6.841406, -16.32087
58681, 6.69375, -14.98476
58816, 7.530469, -13.44954
59013, 7.235156, -12.00862
59143, 6.841406, -10.65496
59329, 6.595312, -9.34284
59456, 6.841406, -7.965851
59641, 6.742969, -6.619449
59771, 7.0875, -5.189589
59958, 7.0875, -3.771587
60079, 7.333593, -2.295221
60267, 7.678125, -0.7504127
60390, 8.219532, 0.914562
60580, 7.0875, 2.304175
60701, 7.235156, 3.75521
60887, 5.709375, 4.857917
61013, 6.447657, 6.172678
61204, 6.004687, 7.363543
61331, 6.398438, 8.657329
61524, 6.250781, 9.904369
61655, 6.595312, 11.23565
61847, 5.758594, 12.36703
61975, 6.004687, 13.57583
62173, 4.380468, 14.4128
62299, 6.250781, 15.73044
62493, 6.349218, 17.00541
62620, 6.644531, 18.34547
62811, 6.69375, 19.68591
63010, 5.807813, 20.82614
63133, 5.758594, 21.97471
63255, 4.921875, 22.92645
63450, 3.002344, 23.47835
63576, 2.460938, 23.94744
63764, 2.657813, 24.48309
63887, 2.559375, 24.99145
64072, 2.75625, 25.54763
64200, 2.903906, 26.13413
64395, 2.657813, 26.65986
64520, 2.559375, 27.16768
64706, 2.411719, 27.64605
64832, 2.165625, 28.06976
65028, 1.870313, 28.43618
65157, 1.427344, 28.70503
65346, 1.328906, 28.96764
65473, 1.230469, 29.20993
65660, 0.4921875, 29.28928
65792, 0.2953125, 29.34016
65981, -0.0984375, 29.3102
66106, -0.39375, 29.21973
66296, -0.8367188, 29.04067
66427, -1.230469, 28.77984
66621, -1.821094, 28.40034
66747, -2.116406, 27.96522
66941, -2.707031, 27.40873
67069, -3.15, 26.76143
67257, -3.789844, 25.98643
67388, -4.134375, 25.14618
67578, -5.020312, 24.1192
67707, -5.709375, 22.95103
67901, -6.152344, 21.7085
68031, -6.939844, 20.29151
68227, -6.496875, 19.00186
68356, -6.742969, 17.64478
68548, -6.644531, 16.318
68680, -6.004687, 15.14004
68874, -6.053906, 13.92895
68999, -7.038281, 12.48398
69189, -7.136719, 11.05267
69315, -7.628906, 9.508278
69500, -5.807813, 8.393379
69623, -5.217188, 7.375135
69805, -5.414063, 6.288196
69932, -5.955469, 5.0768
70124, -7.038281, 3.64112
70249, -7.432032, 2.138229
70437, -7.038281, 0.7399024
70563, -7.924219, -0.8774551
70751, -5.955469, -2.019635
70877, -6.349218, -3.30127
71066, -6.004687, -4.493896
71190, -6.3, -5.764584
71379, -6.546094, -7.080482
71503, -7.0875, -8.518899
71628, -6.890625, -9.890872
71817, -6.152344, -11.10235
71944, -6.250781, -12.35501
72132, -6.201563, -13.59417
72261, -6.053906, -14.7995
72449, -5.758594, -15.94346
72576, -4.577344, -16.81471
72772, -4.183594, -17.63999
72900, -4.528125, -18.55753
73097, -4.577344, -19.47466
73220, -4.478907, -20.36679
73343, -5.069531, -21.40319
73535, -4.085156, -22.1965
73661, -4.134375, -23.02381
73851, -4.035937, -23.82854
73981, -3.888281, -24.60066
74172, -3.346875, -25.25621
74303, -3.002344, -25.84358
74495, -3.15, -26.47675
74621, -2.75625, -27.01339
74813, -2.460938, -27.49761
74939, -2.264062, -27.94266
75129, -1.821094, -28.29531
75256, -1.673438, -28.62385
75452, -1.132031, -28.83674
75578, -0.9351563, -29.01568
75767, -0.2953125, -29.05818
75903, -0.04921875, -29.05849
76096, 0.4921875, -28.94621
76227, 0.7875, -28.77737
76417, 1.378125, -28.48629
76543, 1.821094, -28.10475
76736, 2.460938, -27.5955.19339
88831, -6.053906, 13.97122
88964, -6.546094, 12.6439
89149, -6.890625, 11.25615
89275, -7.235156, 9.795686
89460, -6.349218, 8.548244
89587, -5.807813, 7.408221
89778, -4.921875, 6.446856
89905, -5.90625, 5.230231
90089, -6.841406, 3.836125
90215, -7.727344, 2.25631
90399, -7.136719, 0.8429272
90522, -7.628906, -0.7007976
90707, -6.989062, -2.08277
90829, -6.349218, -3.326828
91014, -5.266406, -4.350987
91133, -6.004687, -5.578962
91318, -6.004687, -6.781015
91441, -6.595312, -8.122695
91630, -6.595312, -9.442676
91755, -6.250781, -10.68003
91942, -6.152344, -11.90743
92070, -6.447657, -13.20765
92261, -6.201563, -14.44223
92459, -5.414063, -15.50561
92582, -6.349218, -16.80997
92711, -4.183594, -17.5702
92897, -4.478907, -18.47047
93025, -4.478907, -19.36652
93211, -4.429688, -20.2512
93339, -4.921875, -21.25361
93525, -3.888281, -22.00536
93654, -4.134375, -22.83971
93842, -4.380468, -23.72239
93967, -4.232813, -24.56375
94156, -3.248437, -25.18824
94280, -2.953125, -25.76616
94477, -2.953125, -26.35629
94608, -2.657813, -26.87712
94799, -2.460938, -27.36396
94925, -2.116406, -27.77397
95118, -2.116406, -28.19672
95245, -2.116406, -28.61997
95436, -1.771875, -28.96569
95632, -1.328906, -29.22027
95765, -1.18125, -29.45069
95960, -0.8859375, -29.62034
96087, -0.4429688, -29.69208
96280, -0.4429688, -29.78
96410, -0.4429688, -29.86856
96599, -0.4429688, -29.95715
96732, -0.4429688, -30.04575
96920, -0.3445313, -30.11215
97052, 0.2953125, -30.03009
97242, 0.2953125, -29.9701
97369, 0.2953125, -29.91098
97496, 0.2953125, -29.85192
97688, 0.2953125, -29.79285
97819, 0.2953125, -29.73379
98010, 0.2953125, -29.67473
98142, 0.2953125, -29.61567
98338, 0.2953125, -29.5566
98464, 0.2953125, -29.49754
98659, 0.2953125, -29.43848
98788, 0.2953125, -29.37941
98978, 0.2953125, -29.32035
99107, 0.2953125, -29.26129
99300, 0.2953125, -29.20222
99433, 0.2953125, -29.14316
99628, 0.2953125, -29.0841
99759, 0.2953125, -29.02504
99948, 0.2953125, -28.96597
100077, 0.2953125, -28.90691
