"Run time, Error, Target angle"
"14287, 4.282031, -20.86053"
"14415, -2.460938, -24.06449"
"14542, -4.478907, -29.52807"
"14668, -2.608594, -32.59385"
"14794, 1.673438, -30.42207"
"14922, 3.248437, -26.45594"
"15054, 2.510156, -23.4661"
"15184, -0.7875, -24.53279"
"15313, -1.919531, -26.88427"
"15441, -1.624219, -28.82523"
"15565, 0.4429688, -28.21485"
"15690, 1.821094, -25.97342"
"15816, 2.214844, -23.29757"
"15947, 1.96875, -20.94295"
"16081, 0.196875, -20.76911"
"16209, -0.7875, -21.75426"
"16335, -0.196875, -21.97085"
"16462, 0.4429688, -21.41461"
"16590, 0.984375, -20.212"
"16721, 1.673438, -18.17786"
"16858, 2.3625, -15.31749"
"16985, 1.673438, -13.33322"
"17112, 0.3445313, -12.97042"
"17234, -0.8859375, -14.08399"
"17357, -0.04921875, -14.11417"
"17481, 0.6890625, -13.25735"
"17598, 1.525781, -11.39131"
"17723, 2.411719, -8.461828"
"17843, 1.378125, -6.846264"
"17962, -0.6890625, -7.756945"
"18085, -0.7382813, -8.649854"
"18207, 0.04921875, -8.56092"
"18328, 1.378125, -6.853802"
"18454, 2.411719, -3.91799"
"18575, 3.15, -0.1065443"
"18692, 1.525781, 1.661405"
"18809, 0.196875, 1.84047"
"18925, -0.7875, 0.8524395"
"19045, 0.04921875, 0.9417575"
"19162, 1.082813, 2.284417"
"19279, 1.96875, 4.68482"
"19400, 2.264062, 7.415592"
"19519, -0.04921875, 7.267002"
"19638, -0.0, 7.263329"
"19757, 1.082813, 8.605454"
"19876, 2.017969, 11.06622"
"19998, 2.067187, 13.55114"
"20124, 1.132031, 14.87466"
"20248, -2.116406, 12.20978"
"20368, -2.313281, 9.418488"
"20488, -0.590625, 8.776619"
"20607, 4.971094, 14.96342"
"20730, 6.496875, 22.83193"
"20858, 0.196875, 22.84238"
"20983, -5.758594, 15.69279"
"21106, -5.217188, 9.4383"
"21229, 2.854688, 13.17248"
"21351, 7.628906, 22.5282"
"21482, 5.167969, 28.65217"
"21612, -1.821094, 26.20908"
"21740, -5.90625, 18.95625"
"21864, -4.823438, 13.19918"
"21992, 3.9375, 18.2482"
"22120, 5.955469, 25.48794"
"22248, 3.642188, 29.77952"
"22384, -2.707031, 26.30462"
"22511, -3.002344, 22.67751"
"22640, -1.033594, 21.50715"
"22765, 1.624219, 23.56035"
"22891, 3.002344, 27.22079"
"23017, 3.002344, 30.82702"
"23143, 0.0984375, 30.83696"
"23268, -1.624219, 28.8161"
"23393, -1.328906, 27.22817"
"23524, -0.6890625, 26.42488"
"23655, 1.082813, 27.78936"
"23785, 1.230469, 29.27503"
"23907, 1.378125, 30.93497"
"24035, 0.1476563, 31.06693"
"24165, -0.590625, 30.32903"
"24296, -0.5414063, 29.67944"
"24422, -0.5414063, 29.02976"
"24549, -0.590625, 28.31919"
"24672, -0.6890625, 27.48844"
"24804, -0.2953125, 27.14791"
"24934, -0.1476563, 26.97688"
"25060, 0.6398437, 27.77467"
"25191, 0.4921875, 28.36173"
"25320, 0.1476563, 28.52613"
"25454, -0.1476563, 28.33782"
"25581, -0.4429688, 27.79458"
"25712, -0.7875, 26.83651"
"25843, -1.230469, 25.34326"
"25968, -1.624219, 23.37851"
"26100, -0.984375, 22.21939"
"26231, -0.1476563, 22.07357"
"26361, 0.6890625, 22.93258"
"26492, 0.1476563, 23.09226"
"26619, -0.39375, 22.59851"
"26750, -1.033594, 21.33413"
"26883, -1.722656, 19.24114"
"27010, -2.165625, 16.62446"
"27136, -0.5414063, 16.03478"
"27263, 1.328906, 17.70176"
"27392, 0.5414063, 18.3269"
"27516, -0.4429688, 17.75626"
"27639, -1.279687, 16.18632"
"27762, -2.116406, 13.6126"
"27886, -2.854688, 10.15717"
"28008, -1.821094, 8.010094"
"28131, 1.919531, 10.45867"
"28252, 2.953125, 14.05108"
"28377, 1.96875, 16.37921"
"28504, -5.167969, 9.911217"
"28624, -7.136719, 1.253654"
"28745, -1.279687, -0.06064916"
"28867, 3.54375, 4.390981"
"28987, 3.494531, 8.594798"
"29110, -0.4429688, 7.91238"
"29233, -3.888281, 3.105732"
"29352, -5.020312, -2.971628"
"29474, -2.657813, -6.072673"
"29594, 2.165625, -3.281456"
"29716, 3.002344, 0.3653336"
"29839, 0.9351563, 1.411268"
"29961, -3.15, -2.530574"
"30078, -5.069531, -8.701829"
"30195, -2.411719, -11.49594"
"30314, 1.033594, -10.11254"
"30435, 2.165625, -7.461072"
"30552, 0.9351563, -6.384762"
"30671, -1.96875, -8.864503"
"30793, -2.953125, -12.4533"
"30915, -3.789844, -17.0358"
"31038, -0.1476563, -17.07498"
"31158, 2.903906, -13.46346"
"31282, 1.96875, -11.12896"
"31401, -1.96875, -13.64706"
"31521, -4.478907, -19.13036"
"31643, -3.740625, -23.59735"
"31764, 1.427344, -21.68438"
"31888, 3.445313, -17.46079"
"32019, 1.378125, -15.87582"
"32141, -1.771875, -18.12747"
"32266, -3.691406, -22.63746"
"32393, -3.740625, -27.13276"
"32523, -0.590625, -27.72855"
"32649, 2.067187, -25.14121"
"32774, 1.624219, -23.20234"
"32897, 0.8859375, -22.16825"
"33018, -1.328906, -23.84993"
"33142, -2.3625, -26.72934"
"33270, -2.460938, -29.68868"
"33399, 0.2460938, -29.2949"
"33527, 1.476563, -27.47163"
"33647, 1.279687, -25.94051"
"33771, 0.984375, -24.77063"
"33897, -1.575, -26.75683"
"34027, -1.771875, -28.89586"
"34154, -1.427344, -30.59666"
"34278, -0.3445313, -30.96866"
"34406, 1.722656, -28.82302"
"34531, 1.771875, -26.69018"
"34664, 1.673438, -24.68517"
"34796, -0.984375, -25.96155"
"34921, -1.771875, -28.12285"
"35048, -1.476563, -29.88578"
"35172, 0.6890625, -28.97631"
"35305, 1.575, -27.05047"
"35431, 1.919531, -24.73205"
"35563, 1.476563, -22.97525"
"35686, -0.0984375, -23.15397"
"35809, -0.4429688, -23.70237"
"35941, -0.0, -23.6875"
"36066, 0.4429688, -23.13825"
"36192, 0.984375, -21.93575"
"36319, 1.476563, -20.14453"
"36457, 0.7382813, -19.28282"
"36590, 0.4429688, -18.76319"
"36720, 0.590625, -18.04978"
"36846, 0.8859375, -16.97535"
"36976, 1.575, -15.05973"
"37102, 1.328906, -13.47264"
"37230, 0.590625, -12.7917"
"37350, -0.0984375, -12.93847"
"37474, -0.3445313, -13.36288"
"37593, 0.2953125, -12.984"
"37711, 1.230469, -11.46876"
"37830, 2.067187, -8.95248"
"37949, 2.165625, -6.347666"
"38076, 0.4429688, -5.879568"
"38200, -0.04921875, -5.961279"
"38320, 1.033594, -4.680064"
"38437, 2.017969, -2.216841"
"38555, 1.328906, -0.6470727"
"38671, 0.7382813, 0.2136449"
"38788, 0.4921875, 0.7927244"
"38906, 0.9351563, 1.931767"
"39028, 1.476563, 3.725504"
"39149, -0.2953125, 3.303778"
"39271, -1.328906, 1.665535"
"39391, -0.1476563, 1.532139"
"39510, 1.082813, 2.882318"
"39633, 2.017969, 5.342672"
"39752, 3.051562, 9.047686"
"39874, 2.608594, 12.1636"
"39993, 1.821094, 14.31674"
"40115, -0.2953125, 13.87897"
"40242, -2.903906, 10.29346"
"40364, -1.870313, 8.082943"
"40485, 2.264062, 10.96221"
"40607, 6.349218, 18.74711"
"40732, 5.5125, 25.3404"
"40852, -1.771875, 22.93038"
"40984, -8.564062, 12.39286"
"41111, -6.496875, 4.657826"
"41230, 4.675781, 10.71262"
"41353, 10.08984, 23.05411"
"41476, 8.170313, 32.79985"
"41602, -3.15, 28.59063"
"41729, -9.794531, 16.56771"
"41857, -4.872656, 10.88698"
"41983, 6.250781, 18.80984"
"42110, 7.924219, 28.40578"
"42238, 4.085156, 33.17187"
"42373, -4.478907, 27.49007"
"42500, -5.955469, 20.2707"
"42628, -1.575, 18.53869"
"42757, 4.380468, 24.02186"
"42889, 4.33125, 29.2304"
"43017, 1.525781, 30.95805"
"43147, -0.984375, 29.67987"
"43269, -1.673438, 27.6393"
"43394, -1.427344, 25.9338"
"43521, 0.4429688, 26.53509"
"43647, 1.575, 28.47114"
"43776, 1.771875, 30.60725"
"43901, 0.5414063, 31.21126"
"44026, -0.7382813, 30.27407"
"44151, -0.7875, 29.32416"
"44279, -0.7875, 28.37887"
"44411, -0.4429688, 27.85951"
"44542, -0.4921875, 27.26781"
"44672, 0.5414063, 27.9549"
"44796, 0.4921875, 28.54591"
"44923, 0.2953125, 28.89296"
"45045, 0.1476563, 29.06402"
"45174, -0.04921875, 28.99747"
"45300, -0.2953125, 28.63346"
"45425, -0.590625, 27.91294"
"45555, -0.8859375, 26.83844"
"45678, -1.230469, 25.34803"
"45808, -1.18125, 23.93151"
"45934, -0.2460938, 23.67117"
"46062, 0.196875, 23.92562"
"46190, -0.2953125, 23.55408"
"46315, -0.7382813, 22.65046"
"46443, -1.328906, 21.03302"
"46568, -0.9351563, 19.92427"
"46692, 0.3445313, 20.38664"
"46823, 0.5414063, 21.04622"
"46954, -0.0984375, 20.90563"
"47087, -0.7875, 19.93474"
"47214, -1.476563, 18.13581"
"47347, -2.313281, 15.32888"
"47475, -1.082813, 14.07295"
"47599, -0.196875, 13.87316"
"47726, -0.2953125, 13.5173"
"47854, -0.8859375, 12.43237"
"47975, -1.771875, 10.27014"
"48102, -2.3625, 7.411317"
"48229, 0.0984375, 7.619882"
"48350, 2.805469, 11.09698"
"48473, 2.017969, 13.4952"
"48594, -1.132031, 12.01318"
"48713, -5.807813, 4.853415"
"48834, -6.349218, -2.798388"
"48952, 1.279687, -0.9595886"
"49070, 6.644531, 7.245965"
"49189, 5.069531, 13.2823"
"49312, -3.54375, 8.695522"
"49432, -10.13906, -3.747697"
"49554, -6.349218, -11.23787"
"49672, 2.608594, -7.743826"
"49790, 6.841406, 0.6568656"
"49910, 3.789844, 5.097316"
"50027, -3.15, 1.032791"
"50146, -8.71172, -9.660027"
"50264, -6.939844, -17.93259"
"50382, 2.165625, -14.97177"
"50508, 8.613281, -4.371694"
"50630, 5.266406, 1.83626"
"50750, -4.971094, -4.536036"
"50867, -10.82813, -17.79007"
"50987, -6.595312, -25.55523"
"51109, 3.986719, -20.3549"
"51231, 8.564062, -9.876424"
"51355, 4.085156, -5.131788"
"51482, -5.758594, -12.41609"
"51606, -10.04062, -24.65105"
"51731, -4.528125, -29.89011"
"51861, 4.971094, -23.56929"
"51987, 7.0875, -14.96417"
"52117, 2.608594, -11.99156"
"52238, -4.675781, -17.89241"
"52362, -7.727344, -27.29935"
"52486, -2.805469, -30.48751"
"52612, 3.396094, -26.17012"
"52743, 4.282031, -20.98594"
"52866, 0.9351563, -19.98876"
"52990, -3.494531, -24.35626"
"53120, -4.134375, -29.35099"
"53252, -2.067187, -31.75966"
"53376, 1.624219, -29.66639"
"53503, 3.54375, -25.33486"
"53630, 2.953125, -21.80833"
"53757, -1.870313, -24.23242"
"53891, -4.085156, -29.22332"
"54019, -3.888281, -33.88721"
"54153, 0.8859375, -32.65582"
"54283, 4.921875, -26.59358"
"54415, 4.675781, -20.98257"
"54543, -1.624219, -23.16504"
"54671, -4.872656, -29.14535"
"54801, -3.789844, -33.66182"
"54931, 2.116406, -30.90627"
"55063, 4.085156, -25.92147"
"55192, 2.313281, -23.20542"
"55319, -1.132031, -24.69503"
"55453, -1.525781, -26.54719"
"55588, -1.082813, -27.83216"
"55722, 0.6890625, -26.94251"
"55851, 2.313281, -24.10316"
"55982, 2.75625, -20.77623"
"56113, 0.6890625, -20.02316"
"56241, -0.7382813, -20.96591"
"56368, -0.1476563, -21.1247"
"56499, 0.4921875, -20.51"
"56636, 1.082813, -19.18893"
"56765, 1.870313, -16.91454"
"56901, 1.96875, -14.54696"
"57034, 1.18125, -13.15731"
"57164, -0.0, -13.20141"
"57290, -0.39375, -13.69135"
"57412, 0.4429688, -13.1289"
"57536, 1.328906, -11.49851"
"57658, 2.017969, -9.048254"
"57781, 0.6890625, -8.270002"
"57899, -0.6890625, -9.155117"
"58019, 0.1476563, -8.948856"
"58143, 1.033594, -7.673222"
"58267, 2.017969, -5.21223"
"58390, 2.3625, -2.361798"
"58507, 0.9351563, -1.296193"
"58627, 0.5414063, -0.6652638"
"58747, 0.2460938, -0.3827574"
"58864, 1.378125, 1.315474"
"58983, 2.264062, 4.069734"
"59101, 1.230469, 5.507319"
"59223, -2.017969, 2.95839"
"59348, -1.575, 1.077425"
"59468, 0.0984375, 1.261502"
"59590, 2.903906, 4.858166"
"59706, 3.789844, 9.448559"
"59830, 2.460938, 12.3539"
"59953, 0.7382813, 13.17116"
"60076, -0.6398437, 12.34656"
"60199, -1.279687, 10.78284"
"60322, -0.2460938, 10.52499"
"60449, 0.590625, 11.2672"
"60572, 1.525781, 13.13588"
"60698, 2.411719, 16.06525"
"60820, 3.297656, 20.05841"
"60949, 0.6890625, 20.79214"
"61074, -1.132031, 19.35964"
"61196, -0.7875, 18.42343"
"61316, 0.04921875, 18.51548"
"61446, 1.082813, 19.85421"
"61576, 1.575, 21.76447"
"61705, 1.96875, 24.14241"
"61828, 0.6890625, 24.92136"
"61951, -1.771875, 22.69824"
"62077, -1.279687, 21.17533"
"62202, -0.6890625, 20.37142"
"62333, 1.230469, 21.91837"
"62458, 2.214844, 24.61711"
"62582, 2.657813, 27.82574"
"62708, 0.5414063, 28.39757"
"62840, -0.590625, 27.64363"
"62968, -0.2460938, 27.35834"
"63088, 0.0984375, 27.49055"
"63212, 0.3445313, 27.91417"
"63336, 0.6398437, 28.6937"
"63463, 0.8859375, 29.76663"
"63592, 1.082813, 31.07382"
"63717, 0.4921875, 31.6427"
"63848, -0.4429688, 31.07649"
"63973, -1.082813, 29.75098"
"64104, -0.984375, 28.57178"
"64230, -0.9351563, 27.45156"
"64360, -0.3445313, 27.05949"
"64485, 1.082813, 28.41424"
"64612, 1.082813, 29.71685"
"64741, 0.9351563, 30.8338"
"64870, -0.39375, 30.31284"
"64997, -0.984375, 29.10685"
"65128, -1.132031, 27.74163"
"65253, -1.378125, 26.07829"
"65380, -0.196875, 25.88556"
"65508, -0.1476563, 25.7127"
"65640, -0.4429688, 25.17076"
"65767, -0.7875, 24.21239"
"65891, -1.230469, 22.71836"
"66016, -0.04921875, 22.70301"
"66142, 0.6890625, 23.55981"
"66267, 0.196875, 23.77934"
"66399, -0.39375, 23.28464"
"66523, -0.984375, 22.07967"
"66650, -1.427344, 20.34904"
"66781, -2.017969, 17.90537"
"66909, 0.196875, 18.22237"
"67040, 1.870313, 20.53112"
"67170, 1.082813, 21.80549"
"67298, -0.2953125, 21.39897"
"67432, -4.282031, 16.11819"
"67560, -5.11875, 9.936296"
"67684, 1.033594, 11.40735"
"67806, 4.134375, 16.50203"
"67926, 3.002344, 20.06918"
"68053, -3.494531, 15.63294"
"68173, -5.857031, 8.497089"
"68300, -3.740625, 4.080954"
"68426, 2.657813, 7.511664"
"68544, 3.740625, 12.05864"
"68663, 0.5414063, 12.58502"
"68786, -3.592969, 8.10936"
"68906, -5.217188, 1.774482"
"69029, -2.75625, -1.443571"
"69146, 1.575, 0.6240127"
"69261, 3.592969, 5.029128"
"69379, 2.165625, 7.577129"
"69499, -4.282031, 2.183591"
"69618, -6.053906, -5.16755"
"69737, -3.592969, -9.388327"
"69855, 2.559375, -6.067119"
"69977, 3.346875, -2.005264"
"70095, 0.6398437, -1.342028"
"70213, -2.608594, -4.608982"
"70332, -4.183594, -9.699888"
"70449, -3.494531, -13.87025"
"70573, 0.4429688, -13.1881"
"70695, 2.559375, -10.0262"
"70818, 1.575, -8.168278"
"70937, -2.214844, -10.97618"
"71055, -3.494531, -15.23038"
"71174, -3.789844, -19.79351"
"71299, 0.39375, -19.16459"
"71423, 3.199219, -15.20891"
"71549, 2.3625, -12.39822"
"71673, -1.378125, -14.19517"
"71799, -4.823438, -20.11938"
"71924, -5.5125, -26.76844"
"72050, 1.230469, -25.04034"
"72184, 4.134375, -19.96271"
"72319, 2.559375, -16.93973"
"72448, -1.821094, -19.28777"
"72570, -4.183594, -24.40894"
"72699, -4.380468, -29.67865"
"72829, 0.1476563, -29.33928"
"72959, 3.396094, -25.13595"
"73092, 3.051562, -21.47903"
"73216, -0.7382813, -22.50887"
"73346, -3.691406, -27.05389"
"73479, -4.035937, -31.91588"
"73602, -0.0, -31.76294"
"73734, 3.445313, -27.49678"
"73859, 3.248437, -23.59817"
"73988, -0.2460938, -24.02011"
"74114, -3.100781, -27.85512"
"74245, -3.15, -31.64342"
"74372, 0.2460938, -31.22278"
"74499, 1.870313, -28.91084"
"74627, 1.96875, -26.54071"
"74755, 1.821094, -24.36038"
"74880, -1.132031, -25.82934"
"75004, -2.067187, -28.35206"
"75129, -1.624219, -30.28688"
"75255, 1.476563, -28.39929"
"75384, 2.116406, -25.82952"
"75511, 2.411719, -22.92274"
"75638, -0.1476563, -23.194"
"75770, -0.984375, -24.41074"
"75904, -0.4429688, -24.92522"
"76029, 0.04921875, -24.84663"
"76161, 0.5414063, -24.17838"
"76287, 1.132031, -22.79662"
"76413, 1.722656, -20.70617"
"76547, 2.214844, -18.02972"
"76674, 1.328906, -16.46676"
"76804, 0.590625, -15.78681"
"76932, 0.1476563, -15.62746"
"77062, 0.7382813, -14.721"
"77186, 0.984375, -13.52927"
"77320, 1.230469, -12.04338"
"77442, 1.132031, -10.68814"
"77564, -0.2460938, -11.03708"
"77684, -0.7875, -12.00638"
"77809, 0.196875, -11.7343"
"77933, 1.18125, -10.27734"
"78056, 1.96875, -7.882619"
"78180, 2.903906, -4.360554"
"78305, 1.525781, -2.579581"
"78427, -0.196875, -2.885168"
"78544, 0.0984375, -2.759642"
"78667, 1.082813, -1.422522"
"78784, 2.214844, 1.282991"
"78901, 2.3625, 4.126937"
"79019, 0.4921875, 4.643294"
"79138, -2.608594, 1.387198"
"79263, -1.525781, -0.4102961"
"79381, 0.0984375, -0.2261079"
"79499, 4.282031, 5.083937"
"79619, 5.167969, 11.33044"
"79739, 1.230469, 12.65475"
"79860, -1.821094, 10.34172"
"79980, -2.165625, 7.721733"
"80102, -1.18125, 6.341089"
"80222, 3.789844, 11.08544"
"80342, 4.872656, 16.98716"
"80466, 3.396094, 21.01021"
"80590, -3.002344, 17.15993"
"80711, -4.478907, 11.71328"
"80834, -0.9351563, 10.72302"
"80954, 4.380468, 16.19383"
"81083, 6.496875, 24.08045"
"81207, 1.821094, 26.09405"
"81337, -5.807813, 18.83827"
"81460, -5.069531, 12.76554"
"81586, 2.805469, 16.42888"
"81712, 5.660156, 23.34525"
"81842, 3.740625, 27.7716"
"81970, -0.8367188, 26.59555"
"82101, -3.396094, 22.41755"
"82231, -2.805469, 19.06636"
"82364, 0.4921875, 19.77567"
"82492, 4.921875, 25.84931"
"82625, 3.494531, 30.00098"
"82752, -0.7875, 28.89606"
"82883, -2.067187, 26.36062"
"83019, -1.476563, 24.60635"
"83147, 0.2460938, 24.96652"
"83273, 1.476563, 26.78745"
"83400, 1.722656, 28.86664"
"83532, 1.378125, 30.50877"
"83659, 0.196875, 30.70024"
"83795, -0.39375, 30.20475"
"83923, -0.3445313, 29.79177"
"84051, -0.2460938, 29.50013"
"84184, -0.196875, 29.26585"
"84317, -0.196875, 29.02971"
"84448, -0.0984375, 28.91511"
"84576, -0.1476563, 28.73629"
"84710, -0.2460938, 28.43745"
"84839, -0.3445313, 28.02021"
"84975, -0.4921875, 27.42425"
"85107, -0.1476563, 27.25907"
"85240, 0.4921875, 27.87323"
"85377, 0.196875, 28.10065"
"85511, -0.0984375, 27.97163"
"85638, -0.4921875, 27.36577"
"85765, -0.8367188, 26.34794"
"85895, -1.279687, 24.79559"
"86024, -1.427344, 23.07642"
"86154, -0.2953125, 22.76241"
"86278, -0.196875, 22.53237"
"86408, 0.04921875, 22.60078"
"86534, -0.5414063, 21.92976"
"86663, -1.082813, 20.60923"
"86798, -1.722656, 18.51881"
"86926, 0.196875, 18.8248"
"87050, 1.033594, 20.10102"
"87184, 0.39375, 20.55286"
"87308, -0.6890625, 19.68402"
"87440, -1.378125, 18.00327"
"87571, -2.264062, 15.25297"
"87694, -2.559375, 12.16852"
"87817, -1.673438, 10.19367"
"87944, -0.196875, 10.01409"
"88068, 1.525781, 11.91424"
"88190, 1.18125, 13.32279"
"88310, -0.1476563, 13.09312"
"88438, -2.854688, 9.564107"
"88559, -3.839063, 4.912685"
"88680, -1.082813, 3.716627"
"88803, 1.18125, 5.226848"
"88924, 0.5414063, 5.857449"
"89049, -0.4921875, 5.226812"
"89168, -2.067187, 2.682155"
"89289, -3.002344, -0.9608671"
"89405, -1.96875, -3.284257"
"89523, 0.5414063, -2.532456"
"89640, 2.165625, 0.1377876"
"89759, 1.279687, 1.642761"
"89881, -1.771875, -0.6027714"
"89998, -4.380468, -5.97042"
"90117, -5.020312, -12.02747"
"90242, 0.2953125, -11.47663"
"90363, 3.642188, -6.963007"
"90483, 2.608594, -3.863945"
"90604, -1.821094, -6.222936"
"90725, -4.872656, -12.19916"
"90847, -5.167969, -18.42013"
"90967, -0.4429688, -18.77109"
"91090, 4.478907, -13.19751"
"91213, 3.642188, -8.8469"
"91333, -2.214844, -11.73304"
"91458, -6.004687, -19.09604"
"91577, -5.463282, -25.64051"
"91703, 2.264062, -22.63453"
"91832, 5.266406, -16.18751"
"91959, 2.165625, -13.69534"
"92082, -3.396094, -17.98782"
"92211, -5.364843, -24.51138"
"92336, -2.116406, -26.93577"
"92463, 1.722656, -24.71844"
"92594, 1.96875, -22.33848"
"92721, 1.132031, -21.01002"
"92848, -1.279687, -22.63676"
"92974, -2.707031, -25.94433"
"93101, -2.953125, -29.50059"
"93235, -0.04921875, -29.45807"
"93361, 1.722656, -27.31871"
"93487, 1.476563, -25.55174"
"93614, 1.082813, -24.26724"
"93747, -1.673438, -26.37397"
"93871, -1.870313, -28.63175"
"94001, -1.722656, -30.69433"
"94130, 0.2953125, -30.26602"
"94261, 1.722656, -28.14363"
"94397, 1.722656, -26.07339"
"94528, 1.279687, -24.55342"
"94654, -1.575, -26.55171"
"94782, -2.116406, -29.11784"
"94910, -2.067187, -31.59821"
"95035, 0.7875, -30.54584"
"95162, 2.165625, -27.89012"
"95288, 2.116406, -25.34889"
"95424, 0.3445313, -24.99734"
"95557, -1.96875, -27.44539"
"95687, -2.165625, -30.05621"
"95814, -0.7382813, -30.88998"
"95942, 0.984375, -29.64183"
"96070, 1.033594, -28.39579"
"96200, 0.984375, -27.21598"
"96327, 0.984375, -26.03482"
"96454, -0.984375, -27.28901"
"96581, -1.427344, -29.02254"
"96713, -1.279687, -30.55403"
"96840, 0.4921875, -29.898"
"96975, 1.476563, -28.08779"
"97102, 1.476563, -26.31366"
"97233, 0.6890625, -25.51459"
"97362, -1.378125, -27.24599"
"97481, -1.525781, -29.08752"
"97608, -1.476563, -30.85819"
"97740, 0.3445313, -30.37868"
"97873, 1.476563, -28.56384"
"98008, 1.476563, -26.78957"
"98137, 1.328906, -25.20017"
"98264, -0.9351563, -26.40655"
"98390, -1.771875, -28.56903"
"98517, -1.771875, -30.6974"
"98647, -0.196875, -30.87628"
"98777, 1.476563, -29.04044"
"98902, 1.476563, -27.26474"
"99028, 1.476563, -25.49264"
"99158, -0.4429688, -26.09427"
"99286, -1.96875, -28.51698"
"99421, -1.96875, -30.88281"
"99550, 0.0984375, -30.68941"
"99675, 1.378125, -28.98303"
"99807, 1.378125, -27.32629"
"99935, 1.378125, -25.67237"
"100070, -0.1476563, -25.90328"
