Run time, Error, Target angle
17054, -9.892969, -17.76208
17182, -8.022655, -19.29906
17378, -6.742969, -20.61348
17511, -5.857031, -21.75177
17706, -3.888281, -22.47938
17835, -3.494531, -23.16113
18029, -1.96875, -23.51624
18162, -1.132031, -23.71078
18358, 0.984375, -23.46104
18487, 2.067187, -23.005
18685, 3.986719, -22.15941
18820, 5.414063, -21.02399
19020, 6.742969, -19.64143
19156, 8.416407, -17.89773
19354, 10.53281, -15.73771
19487, 11.46797, -13.40767
19680, 12.00937, -10.99088
19807, 11.71406, -8.658055
19995, 11.71406, -6.315651
20119, 12.20625, -3.855916
20307, 11.66484, -1.536078
20431, 12.74766, 1.05369
20613, 12.10781, 3.460176
20733, 12.15703, 5.892576
20916, 10.13906, 7.867867
21041, 10.97578, 10.09135
21228, 11.025, 12.29876
21351, 11.76328, 14.67997
21545, 7.825781, 16.14877
21979, 10.33594, 18.24256
22463, 9.548437, 20.14466
22593, 9.597656, 22.06554
22787, 7.530469, 23.5205
22919, 5.610937, 24.57121
23111, 3.297656, 25.17035
23238, 2.411719, 25.61604
23433, 0.9351563, 25.76526
23624, -0.4921875, 25.62944
23750, -1.624219, 25.26045
23884, -3.002344, 24.60897
24075, -6.103125, 23.30838
24207, -8.071875, 21.61912
24402, -9.597656, 19.65907
24532, -11.07422, 17.38796
24720, -11.41875, 15.09313
24847, -11.07422, 12.8904
25034, -11.71406, 10.53176
25158, -12.45234, 8.012358
25343, -11.71406, 5.687483
25469, -12.00937, 3.275651
25653, -12.00937, 0.8733608
25775, -12.74766, -1.7046
25961, -11.76328, -4.033171
26086, -11.27109, -6.267287
26275, -10.38516, -8.321134
26396, -10.97578, -10.53776
26584, -9.203907, -12.33397
26710, -9.400782, -14.2188
26903, -8.6625, -15.93311
27037, -7.727344, -17.44438
27226, -7.333593, -18.89972
27354, -6.989062, -20.2843
27546, -5.807813, -21.41579
27679, -4.872656, -22.35546
27809, -3.691406, -23.04892
27934, -2.805469, -23.57374
28126, -1.378125, -23.81223
28255, 0.1476563, -23.72484
28451, 1.673438, -23.35049
28583, 3.051562, -22.68869
28778, 5.069531, -21.62305
28904, 6.496875, -20.26774
29097, 7.776563, -18.67821
29226, 9.450001, -16.72558
29423, 10.72969, -14.54599
29558, 11.51719, -12.21293
29757, 11.76328, -9.853191
29888, 11.91094, -7.465285
30081, 11.76328, -5.116059
30208, 12.69844, -2.541671
30395, 12.35391, -0.07827115
30522, 13.09219, 2.567083
30706, 12.20625, 4.986373
30827, 11.22187, 7.191226
30950, 10.68047, 9.304247
31140, 10.53281, 11.40613
31264, 11.27109, 13.68804
31451, 8.170313, 15.24371
31577, 8.121094, 16.86143
31888, 9.745312, 18.83579
32194, 8.908594, 20.60487
32387, 8.514843, 22.29749
32515, 8.317968, 23.95329
32715, 4.725, 24.81119
32843, 4.528125, 25.70448
33035, 3.54375, 26.38812
33165, 2.707031, 26.89775
33358, 1.082813, 27.07285
33495, -0.0, 27.03323
33691, -1.575, 26.67767
33894, -3.691406, 25.88819
34033, -5.610937, 24.69745
34226, -8.71172, 22.87564
34360, -9.991405, 20.82748
34552, -11.41875, 18.50624
34680, -12.15703, 16.04548
34814, -11.32031, 13.80964
35008, -11.96016, 11.40296
35144, -12.6, 8.859923
35330, -11.86172, 6.505574
35458, -12.00937, 4.099289
35643, -12.40313, 1.608225
35766, -12.74766, -0.9548872
35952, -11.41875, -3.204586
36073, -11.76328, -5.568413
36260, -10.53281, -7.643874
36387, -11.07422, -9.876808
36580, -9.794531, -11.80444
36711, -9.646875, -13.72676
36904, -8.613281, -15.42316
37036, -8.268749, -17.0631
37231, -8.071875, -18.67209
37362, -7.678125, -20.19344
37495, -6.004687, -21.33379
37626, -4.921875, -22.27603
37823, -3.789844, -23.0046
37959, -3.15, -23.61076
38149, -1.033594, -23.76333
38284, 0.2460938, -23.66601
38487, 1.821094, -23.26169
38684, 3.691406, -22.47757
38824, 5.364843, -21.34518
39023, 7.530469, -19.78341
39220, 9.154688, -17.91129
39351, 10.92656, -15.6608
39543, 11.91094, -13.25127
39676, 12.05859, -10.83282
39869, 11.46797, -8.553722
40066, 12.05859, -6.12809
40190, 12.84609, -3.528651
40380, 12.15703, -1.113516
40508, 13.19062, 1.561943
40631, 13.43672, 4.260776
40822, 11.91094, 6.604887
40949, 11.12344, 8.798154
41140, 11.17266, 11.03267
41268, 12.15703, 13.50027
41455, 10.68047, 15.59997
41581, 10.38516, 17.66382
41769, 9.302343, 19.49613
41962, 8.268749, 21.12291
42089, 8.465626, 22.82166
42221, 7.628906, 24.31786
42420, 4.872656, 25.22434
42552, 4.921875, 26.2066
42748, 4.134375, 27.01409
42886, 3.642188, 27.72473
43092, 2.067187, 28.09925
43286, 0.8367188, 28.23581
43419, -0.0, 28.20417
43614, -1.230469, 27.92652
43813, -3.199219, 27.23814
43948, -4.971094, 26.17924
44149, -7.973438, 24.50953
44280, -9.745312, 22.4929
44475, -11.22187, 20.20931
44602, -12.15703, 17.74149
44794, -11.46797, 15.46375
44924, -11.76328, 13.10138
45112, -12.6, 10.55952
45240, -13.28906, 7.875283
45424, -12.00937, 5.505645
45544, -12.40313, 3.011533
45728, -12.99375, 0.3969228
45853, -12.89531, -2.179367
46039, -11.36953, -4.413826
46161, -11.51719, -6.72053
46345, -10.87734, -8.879553
46469, -10.97578, -11.07747
46658, -9.302343, -12.89578
46786, -9.499218, -14.80043
46978, -8.367188, -16.44576
47111, -7.382813, -17.88581
47304, -7.235156, -19.32775
47431, -6.989062, -20.71614
47626, -5.020312, -21.67109
47756, -4.085156, -22.4514
47947, -3.051562, -23.03427
48082, -2.116406, -23.42332
48274, -0.39375, -23.45763
48401, 0.6890625, -23.27739
48596, 2.460938, -22.73989
48725, 3.789844, -21.93077
48921, 6.053906, -20.66249
49051, 7.678125, -19.06423
49249, 9.499218, -17.11798
49380, 10.82813, -14.90152
49578, 11.56641, -12.56835
49713, 12.05859, -10.13843
49902, 11.86172, -7.770352
50023, 11.96016, -5.37474
50216, 12.05859, -2.96043
50344, 12.50156, -0.4436748
50529, 12.45234, 2.0462
50651, 12.94453, 4.654006
50841, 10.68047, 6.733388
50966, 11.27109, 9.006283
51155, 11.46797, 11.30566
51278, 12.05859, 13.74028
51464, 8.219532, 15.28616
51590, 10.2375, 17.40316
51781, 9.450001, 19.27615
51907, 9.105469, 21.08347
52099, 8.121094, 22.6824
52229, 7.579687, 24.17726
52426, 4.971094, 25.10734
52556, 5.020312, 26.10948
52754, 4.380468, 26.96989
52883, 3.986719, 27.75195
53079, 2.214844, 28.1511
53205, 1.476563, 28.41625
53402, -0.3445313, 28.30153
53534, -1.328906, 27.99797
53728, -2.75625, 27.41008
53857, -4.232813, 26.50707
54054, -6.989062, 25.04016
54187, -9.105469, 23.1401
54380, -10.13906, 21.0833
54510, -11.12344, 18.82126
54696, -12.20625, 16.35056
54827, -11.46797, 14.08167
55021, -12.25547, 11.61196
55152, -12.79688, 9.032187
55335, -12.89531, 6.449697
55463, -12.10781, 4.056894
55648, -12.15703, 1.625399
55773, -12.74766, -0.9465172
55958, -12.64922, -3.474734
56078, -11.86172, -5.816444
56268, -10.28672, -7.832775
56393, -10.72969, -9.992916
56584, -9.991405, -11.97312
56708, -9.646875, -13.88835
56897, -8.514843, -15.56201
57026, -8.219532, -17.19352
57216, -8.121094, -18.81474
57349, -7.628906, -20.3229
57538, -5.315625, -21.32689
57670, -4.675781, -22.23563
57866, -3.445313, -22.8935
57996, -2.854688, -23.4414
58125, -1.378125, -23.66137
58321, -0.0, -23.62559
58455, 1.082813, -23.36889
58654, 2.903906, -22.74234
58787, 4.528125, -21.77695
58976, 6.890625, -20.33611
59104, 8.564062, -18.55856
59301, 9.991405, -16.52295
59434, 11.32031, -14.20928
59633, 11.8125, -11.83299
59764, 12.20625, -9.376885
59953, 12.10781, -6.957232
60078, 12.10781, -4.535783
60264, 11.76328, -2.191967
60391, 12.6, 0.3585107
60579, 11.96016, 2.735376
60703, 12.79688, 5.325309
60893, 10.97578, 7.475697
61016, 11.025, 9.679849
61203, 10.63125, 11.79597
61329, 11.32031, 14.08514
61512, 9.597656, 15.96062
61938, 10.2375, 18.01468
62129, 9.892969, 19.98488
62433, 8.564062, 21.67618
62555, 8.514843, 23.37596
62750, 4.823438, 24.24958
62878, 4.33125, 25.0924
63066, 3.100781, 25.68004
63191, 2.559375, 26.16978
63381, 0.7875, 26.2814
63513, 0.1476563, 26.28547
63706, -1.328906, 25.98213
63839, -2.608594, 25.4129
64032, -5.463282, 24.24697
64166, -7.678125, 22.6298
64358, -9.794531, 20.61473
64485, -11.17266, 18.32582
64680, -10.2375, 16.29923
64814, -10.97578, 14.07907
64941, -11.76328, 11.69576
65127, -12.45234, 9.186272
65256, -12.35391, 6.717961
65447, -11.51719, 4.435757
65569, -12.25547, 1.957766
65754, -12.25547, -0.4944375
65878, -12.89531, -3.097811
66062, -11.86172, -5.444105
66184, -10.82813, -7.568685
66368, -10.2375, -9.599098
66493, -10.48359, -11.70411
66681, -9.253124, -13.52368
66808, -9.351563, -15.39581
67004, -7.136719, -16.76892
67135, -8.613281, -18.54125
67258, -8.022655, -20.12609
67450, -513
79358, 10.33594, -15.62829
79493, 11.36953, -13.31514
79687, 11.56641, -10.99547
79819, 11.96016, -8.588909
79943, 11.71406, -6.254481
80130, 11.46797, -3.967542
80258, 12.05859, -1.534333
80444, 12.10781, 0.8893692
80571, 12.99375, 3.521068
80758, 11.76328, 5.843512
80884, 11.27109, 8.077414
81070, 10.58203, 10.17522
81189, 12.00937, 12.63171
81308, 11.17266, 14.83672
81495, 7.038281, 16.13714
81621, 9.597656, 18.14583
81813, 9.450001, 20.03568
81944, 8.908594, 21.79777
82139, 7.776563, 23.32443
82271, 6.398438, 24.55325
82469, 4.429688, 25.38967
82598, 4.626562, 26.31929
82792, 3.888281, 27.07884
82917, 3.445313, 27.75016
83114, 1.96875, 28.10702
83239, 1.279687, 28.33505
83433, -0.1476563, 28.2689
83564, -0.9351563, 28.05143
83760, -2.559375, 27.49855
83893, -4.085156, 26.62548
84087, -6.939844, 25.16427
84219, -9.05625, 23.27324
84412, -10.72969, 21.08273
84539, -11.56641, 18.73557
84727, -12.15703, 16.2878
84858, -11.86172, 13.92522
85049, -12.25547, 11.46462
85175, -12.89531, 8.861291
85303, -12.79688, 6.304132
85494, -11.66484, 3.999701
85617, -12.35391, 1.504345
85801, -12.40313, -0.978581
85921, -12.99375, -3.600373
86106, -10.53281, -5.644116
86231, -10.68047, -7.782017
86415, -10.92656, -9.973814
86537, -10.58203, -12.07746
86728, -9.154688, -13.87183
86858, -8.957813, -15.65422
87052, -9.203907, -17.50073
87184, -6.841406, -18.78494
87377, -6.201563, -20.0059
87503, -6.103125, -21.22174
87701, -4.429688, -22.06687
87830, -3.642188, -22.76396
88027, -2.707031, -23.28145
88156, -1.673438, -23.57701
88350, 0.1476563, -23.50062
88484, 1.870313, -23.0637
88679, 3.740625, -22.26679
88811, 5.167969, -21.17944
89003, 6.644531, -19.81166
89134, 8.367188, -18.07401
89332, 10.13906, -16.00048
89465, 11.46797, -13.65752
89662, 11.76328, -11.29574
89794, 12.05859, -8.872957
89987, 12.05859, -6.4608
90110, 12.10781, -4.037332
90301, 11.61563, -1.726499
90424, 12.64922, 0.8423586
90610, 11.86172, 3.196002
90733, 11.8125, 5.555487
90922, 11.17266, 7.773653
91046, 11.41875, 10.06574
91229, 10.97578, 12.24965
91355, 11.36953, 14.53748
91544, 9.400782, 16.36822
91974, 10.08984, 18.39317
92161, 9.991405, 20.38921
92468, 8.268749, 22.01556
92598, 8.219532, 23.6561
92797, 5.217188, 24.62687
92925, 4.478907, 25.49148
93115, 3.100781, 26.07558
93243, 2.313281, 26.50716
93435, 0.4429688, 26.54775
93569, -0.196875, 26.48297
93759, -1.821094, 26.07692
93895, -3.346875, 25.35185
94083, -6.595312, 23.94764
94217, -8.268749, 22.23017
94409, -10.18828, 20.14223
94536, -11.56641, 17.77493
94725, -11.61563, 15.44837
94857, -10.92656, 13.28765
95044, -12.30469, 10.79238
95173, -12.74766, 8.224811
95364, -11.61563, 5.929413
95485, -12.10781, 3.490478
95669, -12.20625, 1.045927
95789, -12.69844, -1.513199
95914, -12.64922, -4.042355
96101, -10.43438, -6.072399
96225, -10.68047, -8.214391
96410, -10.13906, -10.22842
96535, -10.08984, -12.24373
96723, -8.908594, -13.9952
96852, -9.00703, -15.79846
97046, -7.776563, -17.32353
97174, -8.121094, -18.95865
97370, -6.3, -20.17443
97497, -6.152344, -21.39676
97692, -4.675781, -22.2954
97823, -4.478907, -23.18194
98013, -3.691406, -23.90006
98146, -3.642188, -24.62561
98343, -2.608594, -25.12188
98476, -2.067187, -25.51482
98669, -1.96875, -25.90531
98801, -1.96875, -26.29888
98998, -1.378125, -26.56009
99127, -1.378125, -26.83488
99318, -1.328906, -27.09939
99448, -0.6398437, -27.20213
99579, -0.6398437, -27.32866
99776, -0.590625, -27.44553
99909, -0.5414063, -27.552
100102, -0.5414063, -27.66021
