"Run time, Error, Target angle"
"31339, -1.230469, -0.2231847"
"31456, -0.6890625, -1.03016"
"31576, 0.04921875, -0.9407741"
"31693, 1.821094, 1.316791"
"31810, 2.510156, 4.361411"
"31927, 2.854688, 7.802762"
"32046, -1.279687, 6.105298"
"32166, -1.575, 4.193523"
"32287, -0.8859375, 3.155771"
"32406, 0.6890625, 4.046265"
"32529, 1.673438, 6.095525"
"32648, 2.165625, 8.716238"
"32768, 2.264062, 11.43837"
"32892, 0.9351563, 12.51052"
"33014, -0.5414063, 11.80096"
"33137, -1.821094, 9.563545"
"33257, -1.476563, 7.801973"
"33380, 0.7875, 8.833382"
"33499, 3.789844, 13.50583"
"33623, 4.33125, 18.73115"
"33749, -1.96875, 16.13516"
"33874, -4.577344, 10.53027"
"33997, -2.75625, 7.285972"
"34119, 3.642188, 11.90664"
"34238, 7.432032, 20.98872"
"34357, 2.657813, 24.00033"
"34486, -3.740625, 19.26766"
"34607, -8.121094, 9.337452"
"34739, -2.3625, 6.697665"
"34863, 7.382813, 15.93807"
"34990, 8.564062, 26.28118"
"35115, 1.378125, 27.66664"
"35240, -7.382813, 18.46432"
"35364, -7.038281, 10.01076"
"35487, 1.132031, 11.68068"
"35617, 7.579687, 21.02979"
"35744, 7.579687, 30.14036"
"35878, 0.5414063, 30.54471"
"36004, -6.841406, 22.04271"
"36138, -6.496875, 14.2422"
"36262, -0.6890625, 13.63348"
"36388, 5.807813, 20.85831"
"36516, 6.004687, 28.0863"
"36650, 2.067187, 30.43045"
"36776, -3.346875, 26.20243"
"36901, -4.33125, 20.95524"
"37028, -2.017969, 18.61584"
"37153, 2.313281, 21.56085"
"37283, 3.986719, 26.41531"
"37413, 2.510156, 29.37805"
"37546, -1.132031, 27.88762"
"37670, -1.96875, 25.48576"
"37799, -1.722656, 23.42527"
"37924, 0.4429688, 24.03929"
"38054, 1.624219, 26.03558"
"38176, 1.771875, 28.17047"
"38301, 1.575, 30.05359"
"38427, -0.0984375, 29.87305"
"38559, -1.230469, 28.3525"
"38684, -1.033594, 27.11696"
"38816, -0.8859375, 26.05938"
"38942, 0.4921875, 26.70177"
"39075, 0.7382813, 27.59936"
"39206, 0.8367188, 28.60763"
"39331, 0.9351563, 29.73377"
"39458, 0.4429688, 30.2472"
"39584, 0.04921875, 30.29061"
"39711, -0.3445313, 29.86154"
"39837, -0.2460938, 29.56898"
"39968, -0.2460938, 29.27382"
"40099, -0.196875, 29.03934"
"40222, -0.196875, 28.8032"
"40354, -0.196875, 28.56695"
"40480, -0.196875, 28.3307"
"40612, -0.2460938, 28.03364"
"40742, -0.0, 28.04253"
"40867, -0.0984375, 27.92126"
"40991, -0.1476563, 27.742"
"41115, -0.2460938, 27.44286"
"41241, -0.2953125, 27.08642"
"41368, -0.39375, 26.61015"
"41494, 0.5414063, 27.29478"
"41622, 0.4429688, 27.82478"
"41749, 0.2953125, 28.17359"
"41884, 0.04921875, 28.22367"
"42014, -0.1476563, 28.03883"
"42141, -0.3445313, 27.61765"
"42268, -0.5414063, 26.96027"
"42396, -0.7382813, 26.06664"
"42524, -0.8859375, 24.99759"
"42650, -0.984375, 23.81234"
"42777, -0.04921875, 23.78769"
"42903, 0.4921875, 24.40074"
"43032, 0.2460938, 24.68842"
"43160, -0.0, 24.67886"
"43283, -0.3445313, 24.25179"
"43406, -0.6398437, 23.47187"
"43532, -0.9351563, 22.33794"
"43656, -1.18125, 20.91041"
"43781, -0.6398437, 20.16236"
"43905, 0.9351563, 21.34542"
"44030, 0.6398437, 22.10571"
"44153, 0.2460938, 22.38565"
"44280, -0.0984375, 22.25375"
"44406, -0.4921875, 21.64761"
"44539, -0.8859375, 20.56964"
"44664, -1.328906, 18.95754"
"44799, -1.722656, 16.87551"
"44930, -0.0, 16.93664"
"45060, 1.279687, 18.52217"
"45184, 0.8367188, 19.51246"
"45315, 0.2460938, 19.78573"
"45439, -0.8859375, 18.67871"
"45568, -1.673438, 16.63906"
"45698, -2.116406, 14.08163"
"45823, -1.624219, 12.15001"
"45943, -0.5414063, 11.54372"
"46066, 0.2460938, 11.87174"
"46190, 0.8367188, 12.90034"
"46315, 0.4429688, 13.41856"
"46439, -0.1476563, 13.21819"
"46564, -0.6398437, 12.43048"
"46687, -1.230469, 10.93034"
"46808, -1.870313, 8.659494"
"46933, -2.313281, 5.865451"
"47058, 1.279687, 7.535109"
"47179, 2.608594, 10.72569"
"47299, 2.017969, 13.12792"
"47418, -1.427344, 11.27927"
"47543, -4.872656, 5.29335"
"47664, -5.020312, -0.7453113"
"47787, 1.919531, 1.820222"
"47906, 5.5125, 8.593153"
"48030, 4.282031, 13.69421"
"48148, -2.75625, 10.10717"
"48268, -8.416407, -0.2310705"
"48393, -4.971094, -6.080224"
"48507, 1.919531, -3.486706"
"48625, 6.644531, 4.691"
"48741, 4.134375, 9.564113"
"48858, -3.888281, 4.571547"
"48978, -6.546094, -3.407934"
"49101, -4.478907, -8.711242"
"49219, 2.657813, -5.231755"
"49340, 4.872656, 0.7192087"
"49457, 1.870313, 2.850058"
"49573, -2.608594, -0.4682052"
"49695, -5.11875, -6.717964"
"49812, -3.54375, -10.91427"
"49929, 1.230469, -9.2431"
"50049, 3.789844, -4.583176"
"50168, 2.903906, -1.126573"
"50283, -2.017969, -3.748469"
"50404, -4.478907, -9.230936"
"50519, -3.986719, -14.00185"
"50637, 0.3445313, -13.41701"
"50762, 2.953125, -9.764906"
"50882, 2.3625, -6.946374"
"51003, -1.230469, -8.562181"
"51123, -3.002344, -12.2435"
"51246, -3.199219, -16.09485"
"51365, -0.6398437, -16.76342"
"51485, 2.3625, -13.80493"
"51606, 2.116406, -11.26718"
"51726, 1.033594, -10.06897"
"51849, -3.396094, -14.31729"
"51974, -4.577344, -19.86488"
"52093, -1.279687, -21.27505"
"52220, 3.248437, -17.20177"
"52347, 3.100781, -13.47598"
"52474, 0.1476563, -13.40791"
"52594, -3.789844, -18.11764"
"52712, -4.183594, -23.1636"
"52838, 0.0984375, -22.88599"
"52971, 2.460938, -19.84006"
"53101, 2.067187, -17.36835"
"53225, -0.590625, -18.17834"
"53350, -1.870313, -20.4769"
"53473, -2.214844, -23.15104"
"53597, -1.96875, -25.50513"
"53726, 0.0984375, -25.31105"
"53855, 1.328906, -23.66703"
"53978, 1.033594, -22.43499"
"54108, 0.7382813, -21.56016"
"54234, -0.590625, -22.31917"
"54362, -1.919531, -24.6748"
"54487, -2.165625, -27.28593"
"54617, -0.6398437, -27.99916"
"54741, 1.132031, -26.57082"
"54873, 0.8859375, -25.51255"
"54998, 0.6398437, -24.75428"
"55123, -0.0, -24.77891"
"55247, -0.8367188, -25.81617"
"55373, -0.984375, -27.0049"
"55498, -1.132031, -28.36929"
"55618, -1.082813, -29.6671"
"55742, 0.5414063, -28.95624"
"55869, 1.033594, -27.69409"
"55994, 0.9351563, -26.57429"
"56120, 0.7875, -25.63495"
"56238, -1.082813, -27.00892"
"56361, -1.18125, -28.43472"
"56486, -1.230469, -29.91363"
"56613, -0.5414063, -30.53792"
"56740, 0.4429688, -29.96839"
"56863, 0.4429688, -29.43452"
"56990, 0.4429688, -28.90283"
"57117, 0.4921875, -28.31036"
"57242, 0.4921875, -27.71962"
"57371, 0.4921875, -27.12899"
"57498, 0.5414063, -26.47749"
"57626, -0.04921875, -26.55817"
"57752, -0.1476563, -26.74035"
"57882, -0.0984375, -26.85698"
"58008, 0.04921875, -26.79231"
"58133, 0.1476563, -26.61109"
"58258, 0.2953125, -26.25092"
"58386, 0.4429688, -25.71359"
"58509, 0.590625, -24.99889"
"58635, 0.04921875, -24.95969"
"58760, -0.6398437, -25.7546"
"58885, -0.4921875, -26.34126"
"59009, -0.2953125, -26.68794"
"59140, -0.04921875, -26.73771"
"59262, 0.196875, -26.4915"
"59387, 0.6398437, -25.70643"
"59512, 0.9351563, -24.57201"
"59641, 1.132031, -23.20573"
"59774, 1.427344, -21.48193"
"59903, 0.2953125, -21.16824"
"60026, -0.8367188, -22.21765"
"60159, -0.590625, -22.92023"
"60286, -0.1476563, -23.08052"
"60410, 0.2460938, -22.76939"
"60538, 0.5414063, -22.10783"
"60668, 0.8859375, -21.03162"
"60797, 1.279687, -19.48086"
"60923, 1.575, -17.57885"
"61050, 0.7382813, -16.72321"
"61174, 0.3445313, -16.32652"
"61298, 0.1476563, -16.15773"
"61422, 0.6890625, -15.3107"
"61550, 0.6890625, -14.48265"
"61678, 0.6398437, -13.71659"
"61799, 0.04921875, -13.68054"
"61922, 0.4429688, -13.13544"
"62051, 0.9351563, -11.99436"
"62170, 0.7382813, -11.115"
"62293, -0.4921875, -11.75264"
"62412, -0.4921875, -12.34624"
"62529, -0.0, -12.32689"
"62647, 0.4429688, -11.77637"
"62769, 1.082813, -10.45141"
"62890, 1.525781, -8.601573"
"63013, 2.067187, -6.099294"
"63131, 0.39375, -5.691854"
"63254, -0.9351563, -6.869154"
"63376, -0.9351563, -7.99469"
"63495, -0.3445313, -8.385077"
"63619, 1.132031, -6.968863"
"63735, 1.821094, -4.752048"
"63852, 2.3625, -1.893377"
"63972, 1.033594, -0.7035205"
"64090, -0.2953125, -1.113395"
"64205, -0.39375, -1.59349"
"64322, 0.2460938, -1.273058"
"64441, 0.8367188, -0.2439634"
"64562, 1.328906, 1.371352"
"64679, 1.328906, 2.967353"
"64801, 0.9351563, 4.074587"
"64923, -1.033594, 2.757019"
"65040, -1.821094, 0.5355649"
"65157, -1.279687, -0.9806981"
"65274, 1.378125, 0.7806334"
"65391, 3.888281, 5.554729"
"65508, 4.380468, 10.83766"
"65627, -0.6398437, 9.873786"
"65750, -2.953125, 6.2298"
"65869, -2.411719, 3.350896"
"65990, 1.18125, 4.907561"
"66114, 3.002344, 8.587769"
"66232, 3.494531, 12.80583"
"66351, 0.9351563, 13.82954"
"66478, -1.870313, 11.47542"
"66597, -2.559375, 8.370152"
"66722, -1.96875, 6.027827"
"66842, 4.085156, 11.16783"
"66966, 5.11875, 17.36424"
"67088, 2.608594, 20.40199"
"67214, -4.134375, 15.18163"
"67343, -4.971094, 9.170712"
"67466, -1.476563, 7.529488"
"67585, 5.660156, 14.61093"
"67707, 6.546094, 22.51765"
"67826, -0.5414063, 21.58986"
"67956, -6.152344, 13.98923"
"68079, -5.758594, 7.080715"
"68204, 3.051562, 11.07652"
"68325, 8.367188, 21.34385"
"68449, 6.989062, 29.69247"
"68571, -1.771875, 27.22681"
"68695, -8.71172, 16.48932"
"68820, -6.595312, 8.637573"
"68945, 3.002344, 12.60506"
"69069, 9.154688, 23.8458"
"69197, 6.103125, 31.07226"
"69329, -3.297656, 26.77124"
"69456, -7.382813, 17.7415"
"69587, -4.035937, 13.00905"
"69711, 4.528125, 18.7765"
"69838, 5.660156, 25.62985"
"69969, 3.100781, 29.26156"
"70095, -2.3625, 26.21734"
"70217, -3.199219, 22.33362"
"70344, -2.608594, 19.2227"
"70466, 0.7382813, 20.2376"
"70590, 5.315625, 26.79756"
"70719, 3.789844, 31.29987"
"70846, -3.396094, 26.95762"
"70979, -3.839063, 22.31997"
"71105, -0.6890625, 21.60971"
"71235, 2.411719, 24.62202"
"71366, 3.396094, 28.73983"
"71492, 1.870313, 30.92978"
"71621, -0.3445313, 30.43232"
"71746, -2.067187, 27.8824"
"71879, -1.870313, 25.64112"
"72005, -0.8859375, 24.61465"
"72132, 1.230469, 26.17178"
"72255, 2.116406, 28.75019"
"72382, 1.96875, 31.1095"
"72511, 0.1476563, 31.22002"
"72639, -1.673438, 29.1405"
"72765, -1.525781, 27.31083"
"72889, -1.082813, 26.02832"
"73012, 1.18125, 27.53328"
"73136, 1.525781, 29.38241"
"73262, 1.575, 31.27533"
"73395, 0.2460938, 31.52333"
"73518, -1.279687, 29.92704"
"73644, -1.279687, 28.38781"
"73773, -1.230469, 26.91284"
"73900, -0.590625, 26.22789"
"74025, 1.328906, 27.89618"
"74150, 1.328906, 29.49531"
"74274, 1.230469, 30.96844"
"74397, -0.2460938, 30.61654"
"74530, -0.984375, 29.40591"
"74660, -1.082813, 28.10123"
"74788, -1.18125, 26.6798"
"74920, -0.590625, 25.99193"
"75047, 0.6890625, 26.86744"
"75173, 0.5414063, 27.51451"
"75303, 0.3445313, 27.92066"
"75435, 0.1476563, 28.0904"
"75563, -0.1476563, 27.902"
"75692, -0.3445313, 27.48072"
"75815, -0.5414063, 26.82298"
"75941, -0.7382813, 25.92922"
"76066, -0.9351563, 24.79922"
"76192, -1.132031, 23.43296"
"76316, -0.196875, 23.23168"
"76440, 0.4921875, 23.85052"
"76569, 0.2460938, 24.13849"
"76695, -0.04921875, 24.06788"
"76821, -0.3445313, 23.64273"
"76945, -0.6890625, 22.8021"
"77071, -0.984375, 21.60901"
"77194, -0.4429688, 21.09725"
"77318, 0.196875, 21.35893"
"77446, 0.04921875, 21.41405"
"77578, -0.2460938, 21.10797"
"77704, -0.6398437, 20.3247"
"77836, -1.082813, 19.00863"
"77967, -0.9351563, 17.89076"
"78095, -0.2953125, 17.56017"
"78220, 0.8859375, 18.66914"
"78343, 0.7875, 19.61316"
"78470, 0.3445313, 20.01025"
"78592, -0.04921875, 19.93491"
"78720, -0.5414063, 19.26617"
"78847, -1.082813, 17.94561"
"78969, -1.575, 16.03538"
"79098, -1.96875, 13.65744"
"79221, -1.525781, 11.8426"
"79341, -0.5414063, 11.23238"
"79468, -0.04921875, 11.19388"
"79590, 1.328906, 12.84243"
"79716, 0.8367188, 13.83132"
"79836, 0.196875, 14.04163"
"79961, -1.18125, 12.57034"
"80087, -2.707031, 9.261763"
"80209, -3.199219, 5.400081"
"80329, 1.082813, 6.865371"
"80449, 2.805469, 10.30957"
"80569, 2.313281, 13.07121"
"80693, -0.8367188, 11.94693"
"80815, -4.478907, 6.423606"
"80943, -5.020312, 0.3706203"
"81066, 0.6890625, 1.412103"
"81187, 3.691406, 5.972455"
"81305, 3.002344, 9.55632"
"81424, -0.4921875, 8.826881"
"81542, -2.903906, 5.236852"
"81662, -3.396094, 1.135756"
"81783, -2.165625, -1.416877"
"81903, 0.39375, -0.8415004"
"82018, 2.559375, 2.323707"
"82136, 1.919531, 4.607682"
"82257, -2.264062, 1.726121"
"82374, -4.478907, -3.746892"
"82492, -4.380468, -9.005758"
"82611, 2.411719, -5.844342"
"82734, 4.626562, -0.1908827"
"82849, 2.165625, 2.315124"
"82966, -2.75625, -1.196861"
"83088, -4.774219, -7.016084"
"83203, -3.592969, -11.28545"
"83325, 1.033594, -9.865927"
"83443, 3.740625, -5.257446"
"83561, 3.100781, -1.554343"
"83679, -1.722656, -3.812611"
"83795, -3.888281, -8.578169"
"83918, -4.134375, -13.55499"
"84035, 0.0984375, -13.26848"
"84159, 2.559375, -10.09383"
"84278, 2.017969, -7.687112"
"84404, -1.525781, -9.651202"
"84526, -2.854688, -13.13611"
"84646, -3.15, -16.93122"
"84765, 0.4921875, -16.19697"
"84890, 2.953125, -12.55283"
"85021, 2.510156, -9.550905"
"85138, -2.3625, -12.58153"
"85260, -4.675781, -18.29345"
"85385, -3.346875, -22.26577"
"85508, 2.116406, -19.51642"
"85637, 4.380468, -14.16433"
"85765, 2.067187, -11.76318"
"85885, -3.002344, -15.56903"
"86003, -5.758594, -22.60159"
"86126, -3.002344, -26.10659"
"86254, 2.75625, -22.58159"
"86379, 4.183594, -17.49458"
"86511, 1.082813, -16.30296"
"86637, -2.017969, -18.84666"
"86760, -2.953125, -22.43321"
"86883, -3.199219, -26.28436"
"87019, 0.2460938, -25.87005"
"87146, 2.165625, -23.19375"
"87278, 1.870313, -20.95551"
"87403, -0.4921875, -21.63468"
"87529, -1.870313, -23.93618"
"87654, -2.116406, -26.48854"
"87789, -1.673438, -28.48188"
"87924, 0.4921875, -27.81469"
"88051, 1.722656, -25.6974"
"88183, 1.476563, -23.93147"
"88312, 0.2953125, -23.62088"
"88440, -1.427344, -25.39961"
"88565, -1.575, -27.29904"
"88691, -1.722656, -29.3723"
"88817, 0.3445313, -28.88206"
"88946, 0.590625, -28.15996"
"89072, 0.4429688, -27.63316"
"89204, 0.2953125, -27.28429"
"89327, 0.196875, -27.05213"
"89455, 0.1476563, -26.87701"
"89582, -0.1476563, -27.06518"
"89710, -0.196875, -27.30392"
"89836, -0.2953125, -27.66211"
"89970, -0.2953125, -28.0167"
"90097, -0.3445313, -28.43197"
"90226, -0.3445313, -28.84552"
"90354, -0.196875, -29.07638"
"90482, -0.1476563, -29.25146"
"90609, -0.0984375, -29.36764"
"90741, -0.0984375, -29.48565"
"90870, -0.0, -29.48205"
"90998, 0.8367188, -28.44745"
"91125, 0.9351563, -27.31982"
"91251, 0.984375, -26.13641"
"91378, 1.082813, -24.8332"
"91504, -1.279687, -26.45549"
"91628, -1.132031, -27.81355"
"91753, -0.9351563, -28.92837"
"91880, 0.6398437, -28.10177"
"92008, 1.082813, -26.78252"
"92135, 1.427344, -25.05567"
"92263, 1.624219, -23.09854"
"92390, -0.4921875, -23.7671"
"92515, -0.9351563, -24.91045"
"92647, -0.6398437, -25.66892"
"92776, -0.3445313, -26.07103"
"92902, 0.3445313, -25.6312"
"93026, 1.033594, -24.36319"
"93154, 1.328906, -22.75602"
"93280, 1.624219, -20.7951"
"93408, 0.04921875, -20.79285"
"93532, -0.39375, -21.28556"
"93663, -0.0984375, -21.39422"
"93790, 0.3445313, -20.96381"
"93922, 0.6398437, -20.1844"
"94054, 1.033594, -18.92947"
"94181, 1.427344, -17.20121"
"94310, 0.2460938, -16.94843"
"94441, -0.0, -16.95964"
"94567, 0.2953125, -16.59491"
"94698, 0.8367188, -15.57077"
"94824, 1.18125, -14.13922"
"94951, 0.196875, -13.93861"
"95075, 0.5414063, -13.27802"
"95198, 0.04921875, -13.23695"
"95320, 0.1476563, -13.05705"
"95443, 0.6398437, -12.27043"
"95567, 1.18125, -10.83112"
"95689, -0.04921875, -10.93618"
"95809, -0.2460938, -11.24205"
"95933, 0.2953125, -10.8678"
"96059, 0.7382813, -9.964011"
"96180, 1.279687, -8.406631"
"96306, 0.8859375, -7.357113"
"96430, -0.0, -7.390989"
"96554, -0.04921875, -7.453989"
"96673, 0.4429688, -6.903289"
"96793, 1.082813, -5.577516"
"96917, 1.575, -3.667576"
"97036, 0.7875, -2.752341"
"97156, 0.1476563, -2.602218"
"97278, 0.04921875, -2.548642"
"97398, 0.6890625, -1.697297"
"97519, 1.279687, -0.1374503"
"97638, 1.033594, 1.094688"
"97755, 0.196875, 1.296664"
"97871, -0.3445313, 0.8591873"
"97987, 0.2953125, 1.237828"
"98106, 0.7875, 2.203733"
"98227, 1.427344, 3.942644"
"98345, 0.590625, 4.620077"
"98463, -1.378125, 2.884904"
"98588, -0.8859375, 1.835415"
"98706, -0.2460938, 1.566156"
"98825, 0.4921875, 2.18749"
"98949, 0.984375, 3.389242"
"99070, 1.624219, 5.364177"
"99190, 2.264062, 8.107663"
"99316, 1.821094, 10.27791"
"99435, 0.984375, 11.42499"
"99560, -0.2460938, 11.08136"
"99683, -0.5414063, 10.41757"
"99806, 0.1476563, 10.62021"
"99932, 0.7382813, 11.52971"
"100054, 1.279687, 13.0876"
"100183, 1.870313, 15.355"
"100302, -0.0, 15.28335"
"100424, -2.460938, 12.23116"
"100543, -1.96875, 9.881831"
