Run time, Error, Target angle
33598, -2.460938, 27.78046
33785, -2.903906, 27.18799
33910, -3.002344, 26.58309
34098, -3.789844, 25.80485
34231, -4.183594, 24.95312
34419, -4.675781, 24.0048
34544, -4.725, 23.05714
34732, -5.5125, 21.93444
34862, -5.90625, 20.73775
34986, -6.053906, 19.52049
35177, -5.167969, 18.5089
35302, -5.020312, 17.51176
35497, -4.232813, 16.68478
35627, -4.774219, 15.71144
35816, -4.921875, 14.72257
35948, -5.463282, 13.61031
36141, -5.167969, 12.58329
36263, -6.004687, 11.35056
36452, -5.709375, 10.21493
36573, -5.11875, 9.21447
36763, -4.380468, 8.35796
36885, -3.986719, 7.576839
37075, -4.085156, 6.757974
37202, -4.626562, 5.812345
37387, -5.167969, 4.76396
37514, -5.90625, 3.554275
37703, -5.709375, 2.416249
37831, -6.152344, 1.169832
38015, -6.152344, -0.06129742
38140, -6.103125, -1.280111
38326, -4.725, -2.18951
38452, -5.364843, -3.28441
38637, -4.478907, -4.158139
38756, -4.725, -5.111449
38937, -4.675781, -6.045658
39056, -5.167969, -7.098577
39243, -5.364843, -8.177383
39365, -5.90625, -9.379821
39551, -4.921875, -10.33969
39675, -5.266406, -11.40464
39865, -5.266406, -12.45839
39992, -5.069531, -13.46508
40179, -4.675781, -14.38984
40306, -5.069531, -15.41783
40498, -3.986719, -16.18879
40620, -3.9375, -16.97275
40809, -3.54375, -17.67142
40938, -3.691406, -18.41454
41066, -3.691406, -19.1531
41258, -3.54375, -19.85817
41381, -3.592969, -20.57841
41567, -3.740625, -21.33041
41689, -4.134375, -22.17267
41879, -3.445313, -22.84494
42004, -3.740625, -23.60325
42195, -3.199219, -24.22989
42326, -2.953125, -24.81097
42518, -2.805469, -25.368
42644, -2.75625, -25.91717
42842, -2.510156, -26.41315
42972, -2.510156, -26.91483
43163, -2.411719, -27.39468
43295, -1.96875, -27.77258
43488, -2.067187, -28.18784
43616, -2.116406, -28.61305
43808, -1.575, -28.91459
43935, -1.427344, -29.19384
44122, -0.7382813, -29.32357
44249, -0.6890625, -29.45848
44442, -0.3445313, -29.5187
44570, -0.0984375, -29.52883
44761, 0.1476563, -29.49273
44891, 0.3445313, -29.41631
45080, 0.6398437, -29.28058
45212, 0.8859375, -29.09416
45404, 1.328906, -28.81688
45537, 1.575, -28.4925
45726, 2.165625, -28.04408
45854, 2.510156, -27.52838
46049, 2.805469, -26.95951
46183, 3.051562, -26.34003
46378, 3.002344, -25.74042
46504, 3.445313, -25.03487
46696, 3.494531, -24.33408
46823, 3.888281, -23.54173
47013, 4.478907, -22.63051
47142, 5.069531, -21.59398
47337, 4.183594, -20.7781
47468, 4.675781, -19.82631
47667, 4.921875, -18.83538
47802, 5.5125, -17.71185
48004, 5.414063, -16.63059
48135, 5.561719, -15.51298
48335, 5.660156, -14.37838
48468, 5.709375, -13.23462
48657, 5.955469, -12.03723
48790, 5.610937, -10.92691
48980, 5.414063, -9.849575
49113, 5.364843, -8.778646
49303, 5.5125, -7.672499
49431, 5.758594, -6.511517
49617, 5.90625, -5.32608
49745, 6.349218, -4.039701
49932, 5.660156, -2.924754
50056, 6.201563, -1.664958
50242, 6.349218, -0.3905083
50368, 6.939844, 1.019779
50555, 5.807813, 2.15322
50679, 5.90625, 3.336489
50862, 5.610937, 4.450988
50986, 4.971094, 5.420685
51166, 4.626562, 6.335739
51290, 5.167969, 7.389079
51479, 5.217188, 8.434574
51603, 5.610937, 9.571805
51793, 5.364843, 10.63916
51921, 5.414063, 11.72345
52117, 4.872656, 12.6847
52248, 4.577344, 13.58878
52438, 4.282031, 14.43727
52563, 4.380468, 15.31659
52756, 4.232813, 16.15963
52884, 4.774219, 17.13417
53077, 4.971094, 18.1341
53204, 5.5125, 19.25685
53392, 4.577344, 20.14927
53517, 4.971094, 21.15702
53710, 4.232813, 21.98575
53835, 4.282031, 22.84294
54023, 2.3625, 23.26674
54147, 2.460938, 23.75973
54336, 2.017969, 24.15211
54458, 2.067187, 24.56675
54647, 1.919531, 24.94696
54771, 2.067187, 25.36577
54958, 2.411719, 25.85721
55083, 2.313281, 26.31673
55277, 2.067187, 26.72392
55400, 2.116406, 27.14869
55592, 1.96875, 27.53879
55716, 2.017969, 27.94402
55903, 1.870313, 28.31434
56029, 1.919531, 28.69986
56218, 1.575, 29.00623
56344, 1.624219, 29.33239
56534, 0.984375, 29.51308
56663, 0.9351563, 29.69739
56857, 0.590625, 29.80684
56988, 0.4429688, 29.88966
57182, 0.196875, 29.92272
57305, 0.04921875, 29.92654
57494, -0.196875, 29.88067
57620, -0.39375, 29.79419
57806, -0.8367188, 29.61505
57935, -1.082813, 29.38888
58121, -1.525781, 29.07191
58244, -1.771875, 28.70743
58370, -2.067187, 28.28237
58558, -2.411719, 27.79071
58688, -2.707031, 27.23807
58876, -3.100781, 26.60741
59003, -3.445313, 25.90506
59197, -4.183594, 25.04944
59324, -4.725, 24.08327
59515, -4.528125, 23.18175
59650, -4.774219, 22.21858
59840, -5.217188, 21.16362
59970, -5.610937, 20.02639
60161, -5.463282, 18.93684
60289, -5.5125, 17.83273
60482, -4.872656, 16.87413
60607, -4.675781, 15.94727
60802, -4.872656, 14.96821
60933, -5.167969, 13.92373
61125, -5.217188, 12.87863
61251, -5.709375, 11.71815
61438, -5.807813, 10.55332
61565, -5.217188, 9.53157
61752, -4.282031, 8.700033
61879, -3.888281, 7.938551
62071, -4.282031, 7.072989
62191, -4.675781, 6.121877
62380, -5.217188, 5.063977
62505, -5.807813, 3.87951
62693, -6.152344, 2.63927
62812, -6.890625, 1.231689
63001, -5.364843, 0.1962639
63120, -6.053906, -1.039498
63303, -5.266406, -2.073303
63426, -4.971094, -3.055063
63609, -4.035937, -3.837114
63729, -4.528125, -4.760408
63914, -4.429688, -5.644533
64033, -4.921875, -6.648331
64220, -5.315625, -7.722347
64339, -5.955469, -8.93912
64524, -5.90625, -10.12015
64643, -5.414063, -11.18357
64832, -5.364843, -12.2545
64961, -5.561719, -13.37397
65152, -4.675781, -14.28715
65273, -4.921875, -15.27971
65463, -3.396094, -15.92091
65585, -3.740625, -16.68005
65776, -3.691406, -17.41753
65899, -4.134375, -18.26114
66093, -3.494531, -18.94487
66218, -3.789844, -19.71311
66409, -3.642188, -20.43826
66534, -3.740625, -21.18992
66724, -3.691406, -21.9271
66856, -3.888281, -22.71173
66990, -3.789844, -23.46662
67180, -3.15, -24.08042
67303, -3.346875, -24.75637
67495, -3.051562, -25.3596
67630, -2.707031, -25.88856
67827, -2.460938, -26.37426
67959, -2.411719, -26.85446
68145, -2.510156, -27.35893
68272, -2.017969, -27.74443
68463, -2.067187, -28.15839
68592, -2.067187, -28.57186
68779, -1.476563, -28.8521
68910, -1.427344, -29.13493
69102, -1.230469, -29.376
69232, -0.6890625, -29.49375
69422, -0.3445313, -29.5532
69549, -0.0984375, -29.56314
69741, 0.1476563, -29.5271
69872, 0.3445313, -29.45068
70067, 0.6890625, -29.30409
70201, 0.9351563, -29.10789
70394, 1.378125, -28.82094
70521, 1.673438, -28.47465
70713, 2.116406, -28.03977
70846, 2.510156, -27.52312
71037, 2.657813, -26.98726
71167, 3.051562, -26.36243
71363, 3.002344, -25.76259
71490, 3.445313, -25.05704
71683, 3.839063, -24.27877
71813, 4.232813, -23.41734
72001, 4.429688, -22.5258
72137, 4.921875, -21.5239
72330, 4.134375, -20.71583
72460, 4.577344, -19.78539
72654, 5.315625, -18.7034
72784, 5.5125, -17.59261
72983, 5.5125, -16.48979
73116, 5.463282, -15.39886
73320, 5.709375, -14.25127
73457, 5.660156, -13.12063
73591, 6.053906, -11.89596
73780, 5.020312, -10.91757
73910, 5.315625, -9.845224
74103, 5.11875, -8.825985
74226, 5.315625, -7.755617
74417, 5.414063, -6.670041
74537, 5.709375, -5.516455
74721, 5.364843, -4.451975
74844, 5.758594, -3.285627
75033, 6.152344, -2.044571
75159, 6.595312, -0.7084733
75342, 6.103125, 0.4999101
75468, 6.398438, 1.789893
75650, 5.857031, 2.94748
75774, 5.709375, 4.082975
75963, 4.823438, 5.024798
76084, 5.11875, 6.058587
76273, 4.872656, 7.027306
76400, 5.266406, 8.094832
76591, 5.069531, 9.104361
76716, 5.5125, 10.22326
76908, 4.725, 11.14922
77038, 4.774219, 1218816
88914, -4.872656, -5.695155
89035, -4.921875, -6.68155
89221, -5.364843, -7.765962
89342, -5.807813, -8.945545
89532, -5.020312, -9.930442
89658, -5.414063, -11.02671
89844, -5.217188, -12.0656
89966, -5.5125, -13.17919
90154, -5.020312, -14.1712
90282, -5.020312, -15.17455
90472, -3.396094, -15.81272
90596, -3.789844, -16.58313
90789, -3.740625, -17.33053
90914, -4.232813, -18.19542
91103, -3.986719, -18.98725
91228, -3.9375, -19.77257
91418, -3.54375, -20.47129
91541, -3.789844, -21.23811
91734, -4.282031, -22.10705
91868, -3.54375, -22.7905
92057, -3.642188, -23.52042
92184, -3.642188, -24.24895
92375, -2.953125, -24.82226
92504, -3.100781, -25.44683
92694, -2.75625, -25.98956
92820, -2.903906, -26.57531
93014, -2.460938, -27.05672
93145, -2.460938, -27.54829
93333, -2.017969, -27.9405
93464, -2.067187, -28.35506
93661, -1.525781, -28.64705
93789, -1.328906, -28.90482
93986, -1.18125, -29.13718
94110, -0.6398437, -29.2444
94303, -0.5414063, -29.34939
94436, -0.4429688, -29.43431
94625, -0.2460938, -29.4784
94756, -0.04921875, -29.48087
94948, 0.4429688, -29.37961
95077, 0.6398437, -29.24378
95274, 1.033594, -29.02715
95402, 1.328906, -28.74984
95592, 1.771875, -28.38382
95725, 2.116406, -27.94766
95921, 2.707031, -27.39127
96052, 3.002344, -26.7794
96241, 3.100781, -26.15627
96370, 3.051562, -25.54757
96563, 3.396094, -24.8598
96692, 3.839063, -24.07544
96887, 4.134375, -23.24064
97020, 4.528125, -22.3206
97215, 4.626562, -21.3923
97348, 4.774219, -20.43205
97542, 4.725, -19.48806
97677, 5.167969, -18.43913
97873, 5.364843, -17.36071
98005, 5.315625, -16.29903
98206, 5.610937, -15.16979
98339, 6.103125, -13.93131
98539, 5.90625, -12.75411
98671, 5.561719, -11.65422
98866, 5.069531, -10.65293
98994, 5.217188, -9.604761
99180, 4.971094, -8.616693
99303, 5.709375, -7.447214
99489, 5.610937, -6.326432
99615, 6.201563, -5.064157
99803, 5.5125, -3.978433
99924, 5.857031, -2.794704
100105, 5.955469, -1.600503
100229, 6.792188, -0.2101738
100415, 6.989062, 1.194055
100533, 6.398438, 2.450884
100718, 5.315625, 3.484857
100837, 5.217188, 4.522591
101022, 4.577344, 5.421244
101145, 5.167969, 6.476366
101329, 4.823438, 7.432972
101453, 5.414063, 8.537677
101641, 5.266406, 9.588094
101769, 5.5125, 10.69948
101959, 5.758594, 11.85777
102089, 5.020312, 12.83545
102278, 5.11875, 13.86063
102410, 3.888281, 14.59441
102604, 4.035937, 15.40354
102731, 4.183594, 16.24584
102920, 4.528125, 17.16048
103046, 5.069531, 18.19498
103241, 5.069531, 19.2097
103433, 4.774219, 20.15726
103562, 5.217188, 21.21668
103685, 4.774219, 22.15582
103878, 2.903906, 22.68897
104075, 2.805469, 23.24582
104199, 3.100781, 23.87683
104328, 2.116406, 24.26506
104517, 2.264062, 24.72022
104643, 2.313281, 25.18484
104833, 2.214844, 25.62542
104964, 2.165625, 26.05663
